,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:PHAVU_007G234300g,"55441,6685147354","4,7671755146","1,7494816427","2,724907423","0,0064319519","0,3314224539"
gene:PHAVU_007G239400g,"2782,5387473483","4,901257981","1,771640049","2,76650891","0,0056660037","0,2967569413"
gene:PHAVU_007G239500g,"866,0015766552","4,9586576418","1,7949140208","2,7626156933","0,0057340236","0,2993348337"
gene:PHAVU_007G248000g,"1202,602891351","9,283045387","2,2850534441","4,0625069015","4,85E-05","0,0130532472"
gene:PHAVU_007G267100g,"368,7715350389","7,572450885","2,1725123025","3,4855733044","0,0004910837","0,0592351052"
gene:PHAVU_008G005600g,"1001,7243265358","4,7200696281","1,7639860126","2,6757976506","0,0074551641","0,364113874"
gene:PHAVU_008G009000g,"1766,6936213301","4,9618333151","1,7828255097","2,7831289648","0,0053837401","0,2876507068"
gene:PHAVU_008G016300g,"774,6425983767","10,6498704644","2,6768216334","3,9785506556","6,93E-05","0,0159033351"
gene:PHAVU_008G016400g,"51,3685776446","9,178862012","3,0919252141","2,9686558944","0,0029910534",NA
gene:PHAVU_008G020100g,"312,6218993018","6,5187078435","2,0379067796","3,1987271983","0,0013803572","0,1132889033"
gene:PHAVU_008G028100g,"288,4942340445","5,3843563236","1,8966589639","2,8388637209","0,0045274488","0,2573199794"
gene:PHAVU_008G028700g,"13093,4279295017","5,1075613955","1,7883889009","2,8559567736","0,0042907355","0,246632094"
gene:PHAVU_008G030400g,"32,1702203431","8,503704304","3,1554227052","2,6949493296","0,0070399336",NA
gene:PHAVU_008G030800g,"102,7000928234","7,7289159425","2,5649489487","3,0132825632","0,0025843816","0,1693354921"
gene:PHAVU_008G034100g,"1494,4698097863","6,2952051654","1,9301473489","3,2615153289","0,0011081844","0,0984923102"
gene:PHAVU_008G040200g,"1325,5390905192","9,101228768","2,2493216437","4,0462104624","5,21E-05","0,0131554734"
gene:PHAVU_008G043500g,"2449,7178041674","7,0153289551","1,9945016","3,5173343331","0,0004359044","0,0542224156"
gene:PHAVU_008G055200g,"121,3795756033","7,9710485726","2,5674343013","3,1046747988","0,0019048833","0,1410676865"
gene:PHAVU_008G068000g,"2481,8880245105","4,9173855423","1,7743696168","2,7713422816","0,005582571","0,2943234929"
gene:PHAVU_008G070200g,"448,8264612383","6,0342544269","1,946342113","3,1003051244","0,0019332138","0,1412022411"
gene:PHAVU_008G079400g,"1435,5404891117","9,2164439658","2,2573312128","4,0828939562","4,45E-05","0,0122100663"
gene:PHAVU_008G082500g,"1881,8096402075","6,0021260798","1,8952559327","3,1669211404","0,0015406209","0,1214344854"
gene:PHAVU_008G096900g,"27,5003496481","8,2774287707","3,1874907729","2,5968479159","0,0094083571",NA
gene:PHAVU_008G099100g,"471,5828152598","8,9318266422","2,3770246298","3,7575658788","0,0001715742","0,0279154348"
gene:PHAVU_008G111200g,"4979,0457849443","5,6778377438","1,8522943332","3,0652999591","0,0021745179","0,1518538321"
gene:PHAVU_008G117000g,"203,361750026","4,7622576188","1,846692731","2,5788034678","0,0099143174","0,4312998973"
gene:PHAVU_008G117400g,"1294,5548690828","11,3910765917","2,7172661687","4,1921092321","2,76E-05","0,0091675181"
gene:PHAVU_008G117600g,"681,764058999","10,465491718","2,6669810666","3,9240967434","8,71E-05","0,0182381794"
gene:PHAVU_008G121200g,"222,0412328058","8,8449478495","2,5909745717","3,4137532441","0,0006407458","0,0713423391"
gene:PHAVU_008G140900g,"683,7283696882","8,4666279197","2,2301280246","3,7964761782","0,0001467675","0,0249796384"
gene:PHAVU_008G145000g,"3814,9878580597","9,9494185106","2,274364867","4,3745920695","1,22E-05","0,0054419599"
gene:PHAVU_008G1575001g,"4610,3854373029","10,0528030599","2,2753904499","4,4180562771","9,96E-06","0,0048051869"
gene:PHAVU_008G1575000g,"166,5216589879","8,4287870727","2,5773821824","3,2702899595","0,001074373","0,0977495211"
gene:PHAVU_008G169500g,"43,066585298","8,924546074","3,1107156235","2,8689688015","0,0041181242",NA
gene:PHAVU_008G177600g,"4390,567952447","11,152957376","2,4093788548","4,6289762002","3,67E-06","0,0026176304"
gene:PHAVU_008G185100g,"349,869677464","6,162180218","1,9801446555","3,111984875","0,0018583402","0,1382639843"
gene:PHAVU_008G196200g,"228,3047895316","11,3308456234","3,0776023431","3,6817120473","0,000231673","0,0358125952"
gene:PHAVU_008G196700g,"983,0819062218","8,6691209546","2,2192354409","3,9063547719","9,37E-05","0,0190101509"
gene:PHAVU_008G198900g,"28,5380986915","8,3308679839","3,1793087589","2,6203393931","0,0087842296",NA
gene:PHAVU_008G199000g,"5383,0266625246","10,4465785892","2,3089288875","4,5244263025","6,06E-06","0,0035712191"
gene:PHAVU_008G205600g,"350,3514895199","4,8117790869","1,8122552323","2,655133229","0,0079277091","0,3712499544"
gene:PHAVU_008G217100g,"1435,1328019876","10,5393959973","2,47373017","4,2605277347","2,04E-05","0,0072160192"
gene:PHAVU_008G237400g,"14639,2292544668","9,7193392613","2,2132899625","4,3913537883","1,13E-05","0,0052751962"
gene:PHAVU_008G237500g,"1228,7319297633","6,546152979","1,9614207573","3,3374547275","0,0008454949","0,0848283557"
gene:PHAVU_008G251000g,"1905,0478062849","9,1391197366","2,224969538","4,1075257799","4,00E-05","0,0113705869"
gene:PHAVU_008G254400g,"982,6742190976","4,7722458334","1,7704561854","2,6954893732","0,007028532","0,3520637368"
gene:PHAVU_008G265800g,"535,9973808776","12,5620948042","3,1240592869","4,021080796","5,79E-05","0,0141905999"
gene:PHAVU_008G276800g,"106,7399015992","5,7651061884","2,0892300181","2,7594406258","0,0057900408","0,3002899963"
gene:PHAVU_008G277400g,"896,0962989116","7,0426907243","2,0271417896","3,4741973948","0,0005123839","0,0608819188"
gene:PHAVU_008G291800g,"5722,9265366795","7,0170900403","1,9848333825","3,5353547064","0,0004072281","0,0513342595"
gene:PHAVU_008G292300g,"10993,6909901958","4,6988247432","1,743310051","2,6953465567","0,0070315456","0,3520637368"
gene:PHAVU_009G002200g,"57539,255831023","4,7406078231","1,7464785667","2,7143807622","0,0066399799","0,3388517945"
gene:PHAVU_009G020400g,"749,1806843494","9,6007178501","2,4163758974","3,973188882","7,09E-05","0,0159033351"
gene:PHAVU_009G020500g,"2279,6010859937","9,0353154223","2,2022402777","4,102783658","4,08E-05","0,0114026357"
gene:PHAVU_009G021600g,"1266,6838947763","4,5310202106","1,7377264733","2,607441551","0,0091221643","0,4126224425"
gene:PHAVU_009G028500g,"727,499141837","5,7793284294","1,8935992921","3,0520334758","0,0022729675","0,157348646"
gene:PHAVU_009G078100g,"1010,2486936774","4,8556774295","1,7796531439","2,7284403402","0,00636346","0,3289578237"
gene:PHAVU_009G082500g,"510,4984043845","9,0464462","2,3836016697","3,7952843862","0,0001474743","0,0249796384"
gene:PHAVU_009G084900g,"428,6644798251","5,0539249368","1,8311341075","2,7599971602","0,0057801864","0,3002899963"
gene:PHAVU_009G087200g,"772,5300378242","6,6324178604","1,9875844036","3,3369238803","0,0008471115","0,0848283557"
gene:PHAVU_009G090700g,"128,0508194532","6,4526637494","2,1714869959","2,9715415112","0,0029630881","0,1879613123"
gene:PHAVU_009G104900g,"9960,2041304411","7,6701216637","2,0414418399","3,7572080252","0,0001718197","0,0279154348"
gene:PHAVU_009G109700g,"3418,641848441","5,3138961697","1,8157775425","2,9265127722","0,0034278543","0,2083141078"
gene:PHAVU_009G115200g,"855,2534615636","4,6946022981","1,7644317848","2,6606878988","0,0077981203","0,3712499544"
gene:PHAVU_009G115800g,"7690,5357852906","5,9275821056","1,8763329628","3,159131254","0,0015824021","0,1241133288"
gene:PHAVU_009G119200g,"1449,3647888675","5,8290553942","1,881184893","3,098608444","0,001944318","0,1413581323"
gene:PHAVU_009G129300g,"3323,7989983742","4,4742663016","1,7215797051","2,598930673","0,0093514657","0,4159051324"
gene:PHAVU_009G134300g,"830,3474845238","6,1458199315","1,9301446863","3,1841239546","0,0014519282","0,1162162965"
gene:PHAVU_009G135300g,"145,6925531897","6,640866451","2,1772369008","3,0501349892","0,0022873853","0,1576269918"
gene:PHAVU_009G140800g,"1315,3098499493","11,4140314028","2,7185321151","4,1986009066","2,69E-05","0,0090982093"
gene:PHAVU_009G142800g,"2571,2826920999","5,1417559168","1,7990505818","2,8580385503","0,004262686","0,246632094"
gene:PHAVU_009G152100g,"8538,0802539609","7,2966357846","2,0083759557","3,6331025393","0,0002800337","0,0392063627"
gene:PHAVU_009G170600g,"1504,4766755612","8,7978753591","2,2003560011","3,9983872404","6,38E-05","0,0149328576"
gene:PHAVU_009G174400g,"99,5127207618","6,0841707508","2,1637196443","2,8119034584","0,0049249283","0,2703955444"
gene:PHAVU_009G175600g,"222,5230448617","7,8449682418","2,3209916227","3,3800071336","0,0007248395","0,0785094849"
gene:PHAVU_009G177400g,"3827,7002838404","6,5307971499","1,940888763","3,3648487613","0,0007658563","0,081293089"
gene:PHAVU_009G178900g,"8275,0108714779","8,2559129403","2,094856686","3,9410394971","8,11E-05","0,0172232021"
gene:PHAVU_009G181500g,"1607,9180177013","6,2258433969","1,921403329","3,2402584627","0,001194214","0,1012748279"
gene:PHAVU_009G188800g,"98,5861591159","10,1193541407","3,0612702273","3,3056062972","0,0009477115","0,0909003753"
gene:PHAVU_009G198100g,"22374,9812480737","4,5057468097","1,7202291549","2,6192712737","0,0088117843","0,4036174641"
gene:PHAVU_009G198400g,"1631,5268084369","8,5516675777","2,1664613922","3,9472974725","7,90E-05","0,0170060577"
gene:PHAVU_009G199400g,"1911,7190501348","5,6213086568","1,8544661442","3,0312274368","0,0024356171","0,1629407366"
gene:PHAVU_009G210400g,"32,6890948648","8,5267878682","3,1524783944","2,7047886778","0,0068347854",NA
gene:PHAVU_009G211600g,"89,0981678627","5,4992133658","2,0850694223","2,6374245898","0,0083538197",NA
gene:PHAVU_009G226900g,"36474,9516246695","5,1047006388","1,786996473","2,8565812614","0,0042823037","0,246632094"
gene:PHAVU_009G231800g,"1222,9501850933","11,3089555506","2,7127411395","4,1688295967","3,06E-05","0,0092877065"
gene:PHAVU_009G244200g,"1597,0587152122","5,2477833237","1,8160744837","2,8896300073","0,0038569549","0,2291434151"
gene:PHAVU_009G260100g,"2001,9661544383","7,4273184248","2,0399054225","3,6410111679","0,0002715694","0,0386064934"
,,,,,,
min,"27,5003496481","-7,3875535732","1,7170733507","-3,5007932515","5,20659230746479E-07","0,002302829"
max,"1105735,09640093","13,5787431558","3,1874907729","5,0185390051","0,0099143174","0,4312998973"
moy,"17264,8184685831","7,292956203","2,1885093267","3,3024522248","0,0028197091","0,1442610432"
,,,,,,
,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
