,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_1g024930,"197,9790588013","-2,3949142493","0,3990369153","-6,0017360743","1,95E-09","9,12E-09"
gene:MTR_1g024980,"1190,514011724","-2,5155846285","0,2735495622","-9,1960835494","3,71E-20","3,76E-19"
gene:MTR_1g025060,"1141,8207525609","-1,1663460896","0,168913175","-6,9050036463","5,02E-12","2,94E-11"
gene:MTR_1g025075,"1738,8793251847","0,6461415142","0,1474808224","4,3811900661","1,18E-05","3,76E-05"
gene:MTR_1g025150,"38,5191716244","-6,4384826925","1,1022220842","-5,8413660773","5,18E-09","2,33E-08"
gene:MTR_1g025140,"1337,1084458564","0,6400007265","0,2097304071","3,0515400004","0,0022767071","0,005198925"
gene:MTR_1g025290,"193,738542914","1,8624306693","0,3033491148","6,1395619055","8,27E-10","4,01E-09"
gene:MTR_1g025340,"429,0247421139","2,8041030695","0,3620554238","7,744955288","9,56E-15","6,82E-14"
gene:MTR_1g025370,"287,0458513715","3,6657037805","0,4902430011","7,4773199663","7,59E-14","5,08E-13"
gene:MTR_1g025420,"2825,5789020285","2,4744099738","0,4428169871","5,5878840381","2,30E-08","9,76E-08"
gene:MTR_1g025430,"17095,0284405845","-1,347075023","0,2671499682","-5,042392601","4,60E-07","1,72E-06"
gene:MTR_1g025500,"3235,209815788","0,8642771334","0,1491700394","5,7939056452","6,88E-09","3,06E-08"
gene:MTR_1g025550,"6920,1219017819","-0,9532498843","0,2358109507","-4,0424326414","5,29E-05","0,0001541121"
gene:MTR_1g025610,"2258,1340434752","-0,3263752098","0,1133638257","-2,8790066644","0,003989299","0,0087360664"
gene:MTR_1g025620,"4910,5689709041","1,0436330608","0,2001598916","5,213996932","1,85E-07","7,19E-07"
gene:MTR_1g025960,"72,1896249789","3,1860154141","0,4236879444","7,5197216639","5,49E-14","3,71E-13"
gene:MTR_1g025980,"522,335249109","-3,4992467175","0,351258757","-9,9620198706","2,23E-23","2,74E-22"
gene:MTR_1g026020,"647,8701795366","-7,1637016472","0,5266007294","-13,6036682964","3,81E-42","1,09E-40"
gene:MTR_1g026030,"3727,3574576444","-0,3893652249","0,1232023442","-3,1603718855","0,0015756788","0,0036953999"
gene:MTR_1g026070,"108,4588328185","4,6974323078","0,3432469783","13,6852837907","1,24E-42","3,64E-41"
gene:MTR_1g026072,"62,9882793478","7,1852222416","0,7823528384","9,184119861","4,15E-20","4,19E-19"
gene:MTR_1g026075,"287,1607186477","-0,9149358314","0,2268876672","-4,0325498644","5,52E-05","0,0001603037"
gene:MTR_1g026190,"567,1446088617","-0,5343823726","0,166803111","-3,2036714987","0,001356872","0,0032173457"
gene:MTR_1g026110,"9772,2040448152","2,5771014569","0,2547397021","10,1166070137","4,66E-24","5,99E-23"
gene:ENSRNA049459946,"36,5977496682","3,5746995656","0,4544912255","7,8652774033","3,68E-15","2,71E-14"
gene:MTR_1g026160,"37175,0090866281","7,4342859763","0,2837785247","26,197493217","2,84E-151","5,70E-149"
gene:MTR_1g026170,"1513,2761650525","2,4592691457","0,3990520828","6,1627773714","7,15E-10","3,48E-09"
gene:MTR_1g026310,"695,2946103728","1,5175619054","0,152224343","9,9692458865","2,08E-23","2,56E-22"
gene:MTR_1g026340,"19,1378726536","1,7574894237","0,5722299038","3,0712995109","0,0021312924","0,0048877697"
gene:MTR_1g026350,"105,5922250024","1,7580353435","0,2490629799","7,0585975647","1,68E-12","1,02E-11"
