,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PsCam053590,"481,117778711","-6,7108604975","2,4825768438","-2,7031833936","0,0068678842","0,2120482251"
PsCam053633,"3315,1730009454","8,7070567545","2,6732574621","3,2570962124","0,0011255827","0,0612897099"
PsCam053689,"1448,9163010508","14,1288260065","3,8682708555","3,6524913933","0,0002597083","0,0237981012"
PsCam053695,"727,6120222477","9,6908095445","2,9530535913","3,2816233248","0,0010321138","0,0577551703"
PsCam053699,"191,0658858528","11,2060554343","3,6796656065","3,0454004881","0,0023237066","0,1037246788"
PsCam053705,"2122,3013098477","9,2345706703","2,7594934628","3,3464731099","0,0008184662","0,0496098195"
PsCam053726,"89,8464582284","10,1175355001","3,655906326","2,7674493266","0,0056496828",NA
PsCam053739,"1510,0723166927","10,7450751244","3,0459414767","3,5276695913","0,0004192351","0,0331829629"
PsCam053741,"311,9826011005","6,873682186","2,5363547461","2,7100634076","0,0067270347","0,2093834991"
PsCam053768,"277,5004532625","11,7444655113","3,7060519561","3,1689964551","0,0015296626","0,0765928671"
PsCam053797,"60,2767377988","9,5416818219","3,6696116053","2,6001884799","0,0093172571",NA
PsCam053822,"85,29727047","10,0425744006","3,656444686","2,7465407692","0,00602274",NA
PsCam053832,"482,0611038475","6,7635037479","2,4800072618","2,7272112676","0,0063872129","0,2026400491"
PsCam053841,"360,5231298533","12,1220598147","3,7280917617","3,2515454526","0,0011477942","0,0621257844"
PsCam053859,"443,5458064441","12,4210449968","3,7470365486","3,3148982764","0,0009167648","0,053054883"
PsCam053863,"161,4961654232","10,9634892575","3,670350308","2,9870416548","0,0028169134","0,1167555031"
PsCam053864,"105,7686153828","10,3529103544","3,6566104405","2,8312861112","0,004636123",NA
PsCam053867,"81,8853796512","9,9836814449","3,6571076377","2,7299391853","0,006334601",NA
PsCam053874,"88,7091612888","10,0991572082","3,6560074064","2,762345938","0,0057387638",NA
PsCam053886,"145,5740082688","10,8137445908","3,6654676533","2,9501677859","0,003176014",NA
PsCam053892,"98,9448337452","10,2566963754","3,6560337316","2,805416232","0,0050251641",NA
PsCam053904,"347,4968253247","7,6190984572","2,6565612733","2,8680303871","0,0041303586","0,1498181889"
PsCam053905,"1395,4633448895","14,0745972669","3,8642587059","3,6422502576","0,0002702651","0,0243164721"
PsCam053914,"291,1480165377","11,8137268466","3,7099095437","3,1843705911","0,0014506916","0,0742528429"
PsCam053938,"3557,8280667197","10,396281027","2,8913416358","3,5956598481","0,0003235704","0,0275684676"
PsCam053941,"1749,1151151158","7,7815135322","2,569464235","3,0284576162","0,0024580555","0,1070253183"
PsCam053949,"5557,9701438265","16,0683611974","4,0114546123","4,0056195945","6,19E-05","0,0120182145"
PsCam053951,"4006,1335020293","8,6906384084","2,6668287031","3,2587913871","0,0011188791","0,0610690572"
PsCam053957,"287,7361257189","11,7967207484","3,7089539932","3,1806058446","0,0014696744","0,0747262926"
PsCam053964,"1454,6027857488","14,1344768586","3,8686891422","3,6535571454","0,0002586322","0,0237981012"
PsCam053965,"834,6231551236","7,5610032917","2,5688680788","2,9433209724","0,0032471157","0,1269793134"
PsCam053972,"327,5415186049","11,9836485376","3,7197385741","3,2216373002","0,0012746038","0,0668745975"
PsCam053977,"113,72969396","10,4576062318","3,6577751297","2,8590074187","0,0042496885",NA
PsCam053981,"303,1422446802","7,4210215201","2,6383240915","2,8127785908","0,0049115457","0,1693577112"
PsCam053988,"15306,6214909835","14,0872435199","3,325263822","4,2364288291","2,27E-05","0,0080474772"
PsCam053990,"667,5933035454","13,0109187673","3,7871131263","3,4355770038","0,0005912934","0,0415556276"
PsCam054001,"816,6844231865","7,8529736972","2,6141626354","3,0040111472","0,0026644556","0,1124000118"
PsCam054029,"143,2994143896","10,7910248772","3,6648203267","2,9444894743","0,0032348795",NA
PsCam054030,"193,340479732","11,2231286496","3,6803890619","3,049440823","0,002292678","0,1025383523"
PsCam054032,"1020,776613568","9,1785080887","2,8063952158","3,2705686059","0,001073315","0,0591427401"
PsCam054045,"209,2626368865","11,337297652","3,6854365027","3,0762428395","0,0020962704","0,0971188637"
PsCam054049,"915,5240363782","13,4665368515","3,8196673234","3,5255784631","0,000422559","0,0333055909"
PsCam054051,"1156,6309875735","13,8037880683","3,8442914169","3,5907236397","0,0003297611","0,0278219356"
PsCam054065,"2138,1182464485","14,6901798049","3,9099255909","3,7571507343","0,000171859","0,0182416038"
PsCam054098,"423,0744615313","12,3528749036","3,7426195307","3,3005959602","0,0009647971","0,0545999324"
PsCam054133,"28176,2736595002","14,9675899617","3,3929523055","4,4113764692","1,03E-05","0,0061139605"
PsCam054148,"97,8075368056","10,2400178616","3,6559840571","2,8008923731","0,0050961512",NA
PsCam054149,"117,1415847788","10,5002499441","3,6584019556","2,870173937","0,0041024606",NA
PsCam054159,"1064,5099354659","13,684051605","3,8355115591","3,5677252941","0,0003600937","0,0299423786"
PsCam054198,"1129,9571197696","9,3253476467","2,8206154883","3,3061392753","0,0009459106","0,0540624276"
PsCam054203,"172,6111157227","7,6095672274","2,7857185579","2,7316353283","0,0063020853","0,2007689232"
PsCam054205,"149,8651769307","7,4045875843","2,7727492219","2,6704858579","0,0075741562","0,2261625243"
PsCam054226,"751,7532770758","13,1822047462","3,7992292464","3,4697050089","0,0005210303","0,0384033376"
PsCam054257,"1945,9150636561","14,5542902312","3,8998330243","3,7320290742","0,0001899436","0,0190216099"
PsCam054259,"732,4192291026","13,144615999","3,796556158","3,4622472188","0,0005356849","0,0390456623"
PsCam054263,"379,3411396335","7,7462090457","2,668433377","2,9029051699","0,0036971857","0,1393736141"
PsCam054271,"607,3165657465","12,8744009865","3,7775873828","3,4081014367","0,0006541657","0,0436736204"
PsCam054294,"1635,1749800487","10,8599651061","3,0560284607","3,5536204083","0,0003799672","0,0314812405"
PsCam054318,"750,6159801362","13,1800205476","3,799073714","3,4692721279","0,0005218706","0,0384033376"
PsCam054326,"3598,4075168953","15,4411779241","3,9655278923","3,8938518007","9,87E-05","0,0149049617"
PsCam054337,"58,0021439196","9,4861872471","3,6722655515","2,583197515","0,0097889264",NA
PsCam054341,"4726,3480618822","12,3917293032","3,1884729074","3,8864151156","0,0001017355","0,0149049617"
PsCam054362,"485,3677741128","9,1058547312","2,9022734871","3,1374902371","0,0017040095","0,0836853957"
PsCam054371,"348,1180840712","6,6143602351","2,4813612155","2,6656176432","0,0076847039","0,2286844772"
PsCam054386,"102,356724564","10,3056053019","3,6562659252","2,8186148143","0,0048231358",NA
PsCam054403,"160,3588684836","10,9532936593","3,6700007233","2,9845480928","0,0028399755","0,1170181688"
PsCam054409,"1297,6558080839","13,969763289","3,856513993","3,6223810712","0,0002919037","0,0255643247"
PsCam054418,"193,340479732","11,2231286496","3,6803890619","3,049440823","0,002292678","0,1025383523"
PsCam054433,"4658,9895233493","11,3707710678","3,0127400719","3,7742290395","0,0001605033","0,0177734201"
PsCam054455,"856,384595519","13,3702001194","3,8127031303","3,5067508962","0,0004536136","0,0347112344"
PsCam054473,"120,5534755976","10,5416692569","3,6590919385","2,8809522783","0,0039647567",NA
PsCam054476,"446,9576972629","12,4320999557","3,7477577991","3,3172100819","0,0009092122","0,0529935116"
PsCam054502,"10888,2228806365","13,5958313515","3,2861633374","4,1372962801","3,51E-05","0,0095227152"
PsCam054523,"170,3365218435","7,5903312082","2,7844569477","2,7259646498","0,0064113865","0,2028481651"
PsCam054540,"58,0021439196","9,4861872471","3,6722655515","2,583197515","0,0097889264",NA
PsCam054547,"120,5534755976","10,5416692569","3,6590919385","2,8809522783","0,0039647567",NA
PsCam054589,"241,4701908453","6,5004682304","2,5000914645","2,6000921657","0,0093198726","0,2605153218"
PsCam054614,"602,7673779881","12,8635538396","3,7768360662","3,4059073823","0,0006594455","0,0438988653"
PsCam054647,"65,9632224968","9,6717410325","3,6643526034","2,6394133096","0,0083049661",NA
PsCam054662,"369,6215053701","12,1580159699","3,7303081075","3,2592524852","0,0011170621","0,0610690572"
PsCam054692,"15307,7587879231","14,0873507137","3,3252722177","4,236450369","2,27E-05","0,0080474772"
PsCam054760,"477,4066955356","9,0819518488","2,9002301171","3,1314590505","0,0017394004","0,0847010777"
PsCam054762,"3034,050215757","11,7521090999","3,1334565566","3,7505256217","0,0001764643","0,0183085656"
PsCam054770,"397,5378906671","7,8141123909","2,6748214552","2,9213584988","0,0034850855","0,1340099728"
PsCam054787,"472,9627283307","6,7357590073","2,4769122546","2,7194176923","0,0065396968","0,2054963673"
PsCam054843,"85,29727047","10,0425744006","3,656444686","2,7465407692","0,00602274",NA
PsCam054859,"837,0505475458","13,3372567647","3,8103303362","3,5002888432","0,0004647543","0,0354459776"
PsCam054884,"114,8669908996","10,4719613152","3,6579765313","2,8627743305","0,0041994955",NA
PsCam054917,"5837,7451909682","16,1392124919","4,016601926","4,0181259655","5,87E-05","0,0120014992"
PsCam054935,"120,5534755976","10,5416692569","3,6590919385","2,8809522783","0,0039647567",NA
PsCam054943,"260,1829800719","8,2040460207","2,8284156345","2,9005800706","0,0037247266","0,1399537169"
PsCam054952,"1976,6220810253","14,576878002","3,9015106576","3,7362138108","0,0001868118","0,0189552297"
PsCam054969,"234,0251504611","8,0506378347","2,8167915749","2,8580878708","0,0042620235","0,1536262711"
PsCam055023,"239,4536160626","7,0785354756","2,6077671882","2,714404686","0,0066395003","0,2075001508"
PsCam055025,"2416,4979775541","11,4236802102","3,1051682699","3,6789246886","0,0002342194","0,0224782323"
PsCam055087,"116,0042878392","10,4861749661","3,6581855825","2,8664961713","0,0041504318",NA
PsCam055111,"623,2387229009","12,9117363262","3,7801798459","3,4156407506","0,0006363213","0,0429113624"
PsCam055120,"664,1814127266","13,0035267953","3,7865941755","3,4340957052","0,0005945342","0,0415556276"
PsCam055133,"535,6668585517","12,6932922021","3,7651623717","3,3712469607","0,0007482875","0,0469626836"
PsCam055136,"526,0524448419","8,219787409","2,7134936946","3,0292266481","0,0024518067","0,1069554231"
PsCam055174,"161,4961654232","10,9634892575","3,670350308","2,9870416548","0,0028169134","0,1167555031"
PsCam055176,"126,2399602956","10,608163667","3,6603616035","2,8981190429","0,0037540807",NA
PsCam055181,"453,7814789005","12,453958935","3,7491878781","3,321775099","0,0008944676","0,0525568163"
PsCam055188,"3115,9355954082","11,7905399288","3,1367477699","3,758842213","0,0001707014","0,0182026219"
PsCam055203,"142,16211745","10,7795294212","3,664500367","2,9416095897","0,0032651129",NA
PsCam055220,"751,7532770758","13,1822047462","3,7992292464","3,4697050089","0,0005210303","0,0384033376"
PsCam055222,"1092,6843398594","10,2780198559","3,0047880925","3,4205473196","0,0006249526","0,0424907711"
PsCam055234,"532,2549677329","12,6840738687","3,7645371431","3,3693581406","0,0007534346","0,0470488956"
PsCam055238,"97,8075368056","10,2400178616","3,6559840571","2,8008923731","0,0050961512",NA
PsCam055239,"9109,7484861982","16,7811953608","4,0628093304","4,1304412775","3,62E-05","0,0095265613"
PsCam055256,"4894,9260280396","15,8850949597","3,9980998765","3,9731611141","7,09E-05","0,0127776341"
PsCam055262,"1098,3708245574","10,2855142855","3,0054494894","3,4222881874","0,0006209646","0,0424907711"
PsCam055264,"1225,5952832496","7,8536487525","2,5924116929","3,0294759024","0,0024497845","0,1069554231"
PsCam055278,"539,1839699241","7,2507635845","2,5493825737","2,8441253421","0,0044533525","0,1587833881"
PsCam055283,"22190,1638281909","13,0379921139","3,1294449267","4,1662315264","3,10E-05","0,0090155771"
PsCam055300,"334,7285398925","6,9760429467","2,5465245518","2,7394367519","0,0061544555","0,1974311615"
PsCam055305,"228,3386657631","8,015014321","2,8141458646","2,8481161626","0,0043978869","0,1570488815"
PsCam055323,"315,3944919193","6,8895070061","2,5379216492","2,714625571","0,0066350741","0,2075001508"
PsCam055334,"4069,2484498898","15,6185771664","3,9785781316","3,9256680778","8,65E-05","0,013834092"
PsCam055354,"247,4146946398","7,1260633878","2,611920181","2,7282852821","0,0063664522","0,2022599919"
PsCam055368,"129,6518511144","10,6466372269","3,6611845655","2,9079761034","0,0036377613",NA
PsCam055373,"265,8694647699","8,2353417939","2,8308300929","2,9091614557","0,0036239965","0,1378295755"
PsCam055377,"94,3956459868","10,1887932282","3,6559275983","2,7869242359","0,0053210918",NA
PsCam055379,"83,0226765908","10,0035807565","3,6568594527","2,7355661014","0,0062273078",NA
PsCam055381,"76,1988949532","9,8798468841","3,65881662","2,7002847943","0,0069280142",NA
PsCam055400,"2600,3292641298","8,7192643494","2,6818275104","3,251239804","0,001149029","0,0621257844"
PsCam055410,"631,1998014782","12,9300478054","3,7814549273","3,4193314621","0,0006277521","0,0425265101"
PsCam055419,"6382,3100485043","9,0152831244","2,6978520467","3,3416521619","0,0008328135","0,0502151688"
PsCam055428,"104,6313184432","10,3373137188","3,6564840377","2,8271185139","0,0046968941",NA
PsCam055435,"195,6150736112","11,2400021727","3,6811122573","3,0534255375","0,0022624486","0,1019784328"
PsCam055443,"90,983755168","10,1356826108","3,6558258417","2,7724741412","0,0055631939",NA
PsCam055451,"178,5556195172","11,1083604469","3,6756915484","3,022114424","0,0025101564","0,1076681973"
PsCam055452,"88,7091612888","10,0991572082","3,6560074064","2,762345938","0,0057387638",NA
PsCam055462,"5339,6091314233","16,0105387657","4,0072472711","3,9953957624","6,46E-05","0,0120944354"
PsCam055472,"19727,2946952098","14,4532926174","3,353713883","4,3096379481","1,64E-05","0,0069748203"
PsCam055516,"139,8875235708","10,7562600104","3,6638684583","2,9357658805","0,0033272534",NA
PsCam055557,"6720,9088748446","11,8995695094","3,0596519686","3,8891905457","0,0001005791","0,0149049617"
PsCam055560,"44395,6285547897","13,6235027149","3,1643868915","4,3052582323","1,67E-05","0,0069849063"
PsCam055568,"46993,9888221263","15,7055891544","3,4478054764","4,5552422437","5,23E-06","0,0061139605"
PsCam055584,"263,8528899873","11,6717105486","3,7021004015","3,152726637","0,001617532","0,0804735914"
PsCam055590,"62,551331678","9,595120546","3,6672915163","2,6164051871","0,0088861039",NA
PsCam055596,"38585,0732698184","18,8636966878","4,206727539","4,4841736274","7,32E-06","0,0061139605"
PsCam055602,"557,2755004041","12,7503456708","3,7690481248","3,3829086944","0,0007172247","0,0462489763"
PsCam055613,"718,7716658274","13,1174804711","3,7946312107","3,4568525221","0,0005465239","0,0395766239"
PsCam055619,"134,2010388728","10,696389493","3,6623416353","2,9206421897","0,0034931076",NA
PsCam055630,"3051,3676889475","15,2032814156","3,9479666192","3,8509143775","0,0001176776","0,0158727047"
PsCam055634,"865,4829710358","13,3854463633","3,8138028127","3,5097373988","0,0004485494","0,0344381314"
PsCam055635,"102,356724564","10,3056053019","3,6562659252","2,8186148143","0,0048231358",NA
PsCam055644,"1288,5574325671","13,9596125977","3,8557650107","3,6204521176","0,0002940887","0,0256581228"
PsCam055653,"80,7480827116","9,9635038102","3,6573849049","2,7242152711","0,006445448",NA
PsCam055666,"935,995381291","13,4984397714","3,821981381","3,5317910858","0,0004127553","0,0328961694"
PsCam055675,"37891,3221366622","18,8375220829","4,2049770688","4,4798156505","7,47E-06","0,0061139605"
PsCam055676,"208,1253399469","11,3294356745","3,6850775674","3,0744090097","0,0021092005","0,0973571443"
PsCam055699,"697,163023975","13,0734439608","3,791516198","3,448078098","0,0005645908","0,0403857733"
PsCam055707,"986,0364466334","13,5735776143","3,8274454642","3,5463804099","0,000390562","0,0319000488"
PsCam055713,"2780,6910173227","15,0692721964","3,9380486607","3,826583543","0,0001299341","0,0161771422"
PsCam055716,"1580,5847269479","10,8109523747","3,0517276889","3,5425678425","0,0003962515","0,0320019039"
PsCam055722,"11551,52501552","17,1237862502","4,0871276839","4,1896871286","2,79E-05","0,0089862482"
PsCam055739,"4286,4721653534","15,6936036403","3,9840867884","3,9390717305","8,18E-05","0,0135981513"
PsCam055743,"3039,9672707115","6,0052267047","2,3138242126","2,5953685989","0,0094489525","0,262847492"
PsCam055754,"475,3901207529","12,5210717282","3,7536104183","3,3357408822","0,0008507242","0,0504419723"
PsCam055758,"27005,221051362","12,9062613778","3,103915599","4,1580580935","3,21E-05","0,0090155771"
PsCam055763,"395,7793349809","12,2566615595","3,7364796777","3,2802698306","0,0010370785","0,0578378415"
PsCam055771,"2345,1062894558","14,823488187","3,9198231244","3,7816727226","0,0001557781","0,0177734201"
PsCam055787,"3132,1157716592","15,2409619688","3,9507522828","3,8577366734","0,0001144418","0,0158727047"
PsCam055792,"4720,9195962807","15,8328771713","3,994284424","3,9638832618","7,37E-05","0,0127776341"
PsCam055812,"21908,3722062666","13,6045587468","3,1928248099","4,2609787748","2,04E-05","0,0077877178"
PsCam055884,"238,5743382195","8,078516556","2,8188766815","2,8658637708","0,0041587316","0,1506101668"
PsCam055932,"69,4629496038","-9,375103094","3,6200627623","-2,5897625841","0,0096042144",NA
PsCam055933,"3641,6824431642","8,3109817656","2,621197989","3,1706806584","0,0015208223","0,0764134181"
PsCam055938,"231,7505565819","8,0364938099","2,8157385831","2,8541334974","0,0043154393","0,1548247872"
PsCam056330,"29218,6497653073","6,2363211211","2,3388366442","2,6664201352","0,0076663819","0,2284343787"
PsCam057729,"449,2322911421","12,4394231443","3,7482363225","3,3187403552","0,0009042447","0,0529935116"
PsCam058064,"803,038689834","-9,4615508629","2,9276279762","-3,2318146089","0,0012300683","0,0649820272"
PsCam058156,"7498,7724035417","9,5966972923","2,7636304253","3,4724966133","0,0005156415","0,0383121648"
PsCam058293,"197,8896674904","11,2566806208","3,6818350088","3,0573560721","0,0022329885","0,1012449285"
PsCam058673,"100,0821306848","10,2731842722","3,6560976873","2,8098768553","0,0049560459",NA
PsCam058976,"132,8057228367","7,2291473112","2,7625593764","2,6168296591","0,0088750619",NA
PsCam058977,"156,9469776648","10,9222672754","3,6689591056","2,9769389522","0,0029114198","0,1186880203"
PsCam059594,"79,610785772","9,9430399563","3,6576927731","2,71839123","0,006560022",NA
PsCam059912,"318,4431430881","11,9430073518","3,7173429386","3,2127806202","0,0013145666","0,0683485601"
PsCam060106,"289,2824103753","-11,4332236981","3,6738046495","-3,1120935348","0,0018576563","0,0897010437"
,,,,,,
min,"58,0021439196","-15,1018369637","2,2998045745","-4,0047157135","3,16385778192256E-06","0,0061139605"
max,"2547765,27708215","18,878545327","4,2077199105","4,6598852081","0,0099886056","0,2728488004"
moy,"18260,8940010181","6,1352541021","3,1364651531","1,8053205486","0,0029600883","0,0901989505"
,,,,,,
,,,,,,
,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
