"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:MTR_1g004980",20.7219219707179,6.65209664108424,1.20213143356871,5.53358514329542,3.13750570309872e-08,1.27229049495422e-07
"gene:MTR_1g004990",25951.8761783096,6.35269432367781,0.193812338669,32.777553623803,1.23000982379456e-235,7.39827254977354e-233
"gene:MTR_1g006490",6435.84565153979,-4.24288434480467,0.379306756943931,-11.1858918069099,4.78074754150805e-29,7.79194584970023e-28
"gene:MTR_1g006590",16.5326436049188,-2.73431457225779,0.772468325172915,-3.53971092814158,0.000400565528113613,0.00100003895456653
"gene:MTR_1g006660",66.8925410833933,-1.93551639993428,0.462276159718896,-4.18692670872588,2.82757080831674e-05,8.2605951963126e-05
"gene:MTR_1g006695",486.796687903398,-1.08613444821759,0.162400785888441,-6.68798763673284,2.26260246328225e-11,1.21135599527694e-10
"gene:MTR_1g006975",142.504274217303,-1.60439321887909,0.417684915006391,-3.84115672181875,0.000122455896939394,0.000329042361561291
"gene:MTR_1g006990",34.4962446276864,-2.49192967088568,0.636786178937503,-3.913291075261,9.10466762873122e-05,0.000248292518461789
"gene:MTR_1g007150",3359.78735550117,0.49370591835941,0.11406620373586,4.32824011135383,1.50305555885899e-05,4.55048579173678e-05
"gene:MTR_1g007180",3764.95035144339,0.848171287851115,0.136473365256656,6.21492176334936,5.135022859036e-10,2.44345215216901e-09
"gene:MTR_1g007300",535.480721122918,6.5612046384991,0.373547618642254,17.5645735939834,4.60138708823468e-69,2.57916817130316e-67
"gene:MTR_1g007360",698.603808790766,-0.834491836961032,0.158180438324529,-5.27556912725807,1.32344710652493e-07,5.05167868571884e-07
"gene:MTR_1g007380",7141.97591585565,1.03164738422279,0.249570203645987,4.13369612698707,3.5697539260175e-05,0.000102875880903022
"gene:MTR_1g007390",959.307863213288,0.725437376897368,0.141517133355747,5.12614522139701,2.95734531217037e-07,1.09192408604359e-06
"gene:MTR_1g007540",95.1839993923678,2.34570917342866,0.383013643604395,6.12434886484482,9.10551956870913e-10,4.23547494869892e-09
"gene:MTR_1g007590",1092.47557238336,0.741331867093865,0.127644783948975,5.80777250866909,6.33094562977978e-09,2.7425621393715e-08
"gene:MTR_1g007670",20.0496110441419,-3.20018424055479,0.879678596344531,-3.63790167664988,0.000274868312089451,0.000702890703721834
"gene:MTR_1g007800",981.595591247829,1.67768912198406,0.183495097308123,9.14296428948673,6.07634595775632e-20,5.85309123870479e-19
"gene:MTR_1g007810",56.0345433808123,-2.64376799296639,0.392702983067639,-6.73223302841841,1.67078766471744e-11,9.03479007423363e-11
"gene:MTR_1g007830",18.4999693831184,1.89102992184794,0.541081574203378,3.49490725983795,0.00047422650298703,0.00117177929640744
"gene:MTR_1g007840",4824.24816406318,0.760558114160395,0.214052592064943,3.5531366699341,0.000380666639422189,0.000952412645484985
"gene:MTR_1g007850",28.932519518905,1.47110045430024,0.460908666753934,3.19173962308159,0.00141418753189427,0.00325024567428462
"gene:MTR_1g007860",1561.15074515236,3.74503272540788,0.230791720038855,16.2268937758139,3.25520735737782e-59,1.49067526378779e-57
"gene:MTR_1g007880",580.487528449168,-3.42940577457971,0.275528859576296,-12.4466300185519,1.45875536152977e-35,3.23126709933191e-34
"gene:MTR_1g007905",946.304048122011,2.31667108555928,0.227565971855688,10.1802174844858,2.43017627126939e-24,3.04399772673179e-23
"gene:MTR_1g007920",921.304906349589,-3.28720815679536,0.414626837874643,-7.92811235675296,2.22501961615023e-15,1.60535036988076e-14
"gene:MTR_1g008000",5.4627509054783,6.44479477053384,1.51746757463335,4.24707247671572,2.16581913288242e-05,6.43246842836989e-05
"gene:MTR_1g008050",52.3501843655909,2.89937555902277,0.413092984563009,7.01869958428338,2.23942696163715e-12,1.30287494566825e-11
"gene:MTR_1g008140",1943.73990271008,-1.40061656805276,0.317192855128325,-4.41566241296992,1.00701137825335e-05,3.11536052202078e-05
"gene:MTR_1g008160",1703.95504062657,-1.99091290766306,0.21277563649935,-9.3568650077526,8.21376268920286e-21,8.36269061296217e-20
"gene:MTR_1g008280",10142.1008261017,3.41826029230275,0.208448865820392,16.3985554867354,1.95839492877088e-60,9.15586221033882e-59
"gene:MTR_1g008380",47.344769970578,-2.57968699949209,0.544463567574971,-4.73803419204331,2.15801406849451e-06,7.24908237786519e-06
"gene:MTR_1g008620",131.317098911432,-2.86344917852775,0.308558227429299,-9.28009342801875,1.69330020780765e-20,1.68720454283529e-19
"gene:MTR_1g008675",1383.00088811891,-2.86926659642119,0.239732106687406,-11.9686371428025,5.187368197175e-33,1.04203799038563e-31
"gene:MTR_1g008700",992.942627916047,1.31133835219943,0.209263331402292,6.26645071265967,3.69370224030546e-10,1.78009129383719e-09
"gene:MTR_1g008990",5127.1144758667,1.94605965816274,0.228876374304711,8.50266727649172,1.85283391698149e-17,1.53431523488033e-16
"gene:MTR_1g009010",1531.43162225354,-0.851803005220886,0.14232618879388,-5.9848648547351,2.16569605128376e-09,9.74625545266219e-09
"gene:MTR_1g009150",142.493318870209,-7.4803834230758,0.856367156649598,-8.73501904526748,2.4361508128328e-18,2.12362009400701e-17
"gene:MTR_1g009180",94.2074035920274,-1.8806362090672,0.281255269422948,-6.68658124317353,2.28444349416553e-11,1.22221243871049e-10
"gene:MTR_1g009190",1790.73504703301,1.12905796882462,0.246663107282146,4.57732808633254,4.70952535613887e-06,1.51839835649887e-05
"gene:MTR_1g009220",278.085924406722,1.03857410301909,0.216813410224699,4.79017465729053,1.66636203261386e-06,5.67186911460048e-06
