,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_1g027950,"8,4624062813","-6,1378813785","1,399822478","-4,384756978","1,16E-05","3,71E-05"
gene:MTR_1g027960,"5,0628954311","-5,3990874813","1,5389126584","-3,5083781082","0,0004508478","0,0011762483"
gene:MTR_1g028020,"12,565121547","-2,9042715834","0,8660897336","-3,3533148711","0,0007984981","0,002013702"
gene:MTR_1g028060,"24,3617745413","-1,9071787732","0,563557947","-3,3841751025","0,0007139246","0,0018140434"
gene:MTR_1g028080,"337,0466092259","-0,931748193","0,2576222481","-3,6167225461","0,0002983568","0,0007976723"
gene:MTR_1g028250,"90,5260524271","4,8930945566","0,5633301934","8,6860150823","3,75E-18","2,88E-17"
gene:MTR_1g028280,"497,0771370958","-4,7160954923","0,2920077553","-16,1505830141","1,12E-58","3,08E-57"
gene:MTR_1g028290,"681,5992150042","-4,9271299337","0,2106268854","-23,3926923595","5,07E-121","3,97E-119"
gene:MTR_1g028300,"125,4663109124","1,6370406515","0,2965682061","5,5199465683","3,39E-08","1,38E-07"
gene:MTR_1g028310,"849,1477180794","0,867504369","0,1888629247","4,5933015724","4,36E-06","1,46E-05"
gene:MTR_1g028320,"936,9096718791","-2,6666462361","0,1672318431","-15,945804257","3,05E-57","8,02E-56"
gene:MTR_1g028330,"2806,5166326621","-3,1095482439","0,2018873402","-15,4023934414","1,58E-53","3,80E-52"
gene:MTR_1g028360,"73,6290043258","-3,7528162405","0,6774077235","-5,539966715","3,03E-08","1,24E-07"
gene:MTR_1g028370,"1131,6722920469","1,5625173906","0,2060496081","7,5832097187","3,37E-14","2,07E-13"
gene:MTR_1g028390,"5864,5948848311","1,8339539127","0,2305457811","7,9548361468","1,79E-15","1,19E-14"
