"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"contig_23",8.6757807373486,-2.90387487717178,0.91343732847531,-3.17906306940495,0.00147751938556804,0.00635486590987478
"contig_27",176.084746791255,11.173940638904,1.20684938218063,9.25876982156139,2.06801016701887e-20,7.61854527960814e-19
"contig_41",220.119560328616,0.922500753714703,0.217349155906292,4.24432636910001,2.19251055283891e-05,0.000138213198709669
"contig_48",38.0096423385714,1.44315590993791,0.41050819725641,3.51553493835957,0.000438869010172114,0.0021352660136148
"contig_52",11.6833112019127,-4.32979382514307,1.00853954648799,-4.2931324212527,1.76169862621209e-05,0.000112948050374206
"contig_53",5.56615128306813,-5.70050310852038,1.43487134269654,-3.97283222467003,7.10230759593163e-05,0.000407361213730816
"contig_60",2065.03587166119,2.59617125278904,0.216521680169297,11.9903524245661,3.99203087726394e-33,4.0074059617981e-31
"contig_85",21.9167659178563,-2.06502822982552,0.527638675247319,-3.91371657670391,9.08863074692459e-05,0.00051033951828157
"contig_88",13.418708509061,-3.22409272831848,0.772586772621337,-4.17311406637127,3.0046441705038e-05,0.0001847337249902
"contig_110",79.7245534541513,2.15253964986165,0.609139821664063,3.53373654669513,0.000409729266472515,0.00200845202953054
"contig_117",124.637253239681,-0.817519574519099,0.25996084814961,-3.14477960946107,0.00166211992611877,0.0070676170953882
"contig_120",79.6258863253636,-4.34768852360141,0.439614383555767,-9.88977769206654,4.61050598824817e-23,2.17169239852805e-21
"contig_123",135.870511508485,1.52757995139769,0.259890718359811,5.87777801776976,4.15809992852361e-09,4.52180200839894e-08
"contig_131",173.250159990031,-0.81782164439857,0.250236354278749,-3.26819676843423,0.00108235088765206,0.00480415811828535
"contig_134",1318.01515082797,-0.671537646230801,0.173381222214826,-3.87318555984535,0.00010742197529582,0.000594978431117373
"contig_135",966.886291048015,0.968998044869052,0.247357175705026,3.91740422369871,8.95075895726744e-05,0.000503488815092784
"contig_139",137.716306143171,0.979602851806611,0.285324935427512,3.4332886129943,0.000596306980029039,0.00280800641389336
"contig_145",432.633718121892,0.697468828784567,0.229638648069027,3.03724497008411,0.00238751339274999,0.00974827835979044
"contig_147",116.915228383006,-1.75795471778523,0.35226626252778,-4.99041465160631,6.02498174318221e-07,4.89320239948183e-06
"contig_155",16.5747263764163,-3.09206097439481,0.67450668897358,-4.58418133569603,4.55768580941287e-06,3.22556158234049e-05
"contig_163",152.754565220955,-0.895786162553543,0.25975627115944,-3.44856414266782,0.000563575597541688,0.00267024262212507
"contig_174",1498.71048228047,-0.904505599281764,0.247758976672908,-3.65074804323193,0.000261477650812193,0.00133688096933402
"contig_183",10.7345787822465,3.13738517809306,0.79483651863157,3.94720814224105,7.90678142359471e-05,0.000449615792655401
"contig_187",21.8714504507,-5.25504077239966,0.9424417882659,-5.57598446697591,2.46133889846085e-08,2.41079738034724e-07
"contig_199",150.016946406349,-1.4357407553454,0.250398893024972,-5.73381430724701,9.81968374239171e-09,1.01263320548219e-07
"contig_200",32.0301212018519,5.02221537867572,0.713704465187174,7.03682773983851,1.966657357572e-12,3.161380043075e-11
"contig_213",1092.60417453246,-1.00798544320799,0.222926823436401,-4.52159783946124,6.13745802708856e-06,4.27111363418445e-05
"contig_216",39.9484989545886,-1.3750446547033,0.382713703445587,-3.59288063720665,0.000327042420983842,0.00163659040374809
"contig_229",106.405981818713,-1.35296261127189,0.304462637419768,-4.44377222354064,8.83951874226123e-06,5.97986723962018e-05
"contig_239",17.7018842292809,-2.19730954487427,0.589760890309049,-3.72576340849395,0.00019472498561335,0.00102164122574136
"contig_244",12.5076926423081,-3.30075167624391,0.78909693688607,-4.18294828170202,2.87752870601214e-05,0.000177531528417251
"contig_249",20.3062220266998,-1.58166161776155,0.508888043235468,-3.10807384607718,0.00188311008478635,0.00788645552551977
"contig_269",35.3723662356184,2.60056786666045,0.434665430313869,5.98291855136166,2.19174381422008e-09,2.47261498781545e-08
"contig_277",468.256038118002,-1.64476957166033,0.214138523810623,-7.68086723673745,1.58015176635389e-14,3.18914479835473e-13
"contig_292",61.2122864285005,-1.2080703586686,0.320018279001391,-3.77500423550289,0.00016000494482488,0.000854780826683242
"contig_304",48.4744930691021,-2.19353850498862,0.4079098090498,-5.37750859705563,7.55236080225917e-08,6.94432772267701e-07
"contig_309",20.8811037082969,5.21937330705264,0.91579893877344,5.69925677577561,1.20330867243491e-08,1.22581612108179e-07
"contig_315",17.1076246361498,-3.63952990550574,0.745492712342259,-4.88204625645598,1.0499061900297e-06,8.21949729117868e-06
"contig_320",497.261001463889,-4.79586361341994,0.308692290313279,-15.5360654085426,1.97758101719829e-54,5.17289830233446e-52
"contig_327",11.4826641824419,-3.37646383298964,0.883002097303959,-3.82384576808921,0.000131386120223198,0.000713912519833893
"contig_331",78.2731247953068,-1.29867660223215,0.306061818016793,-4.24318397716926,2.20370625872395e-05,0.000138894967407958
"contig_347",69.4160377664133,-1.31185534101205,0.324322506440982,-4.04490997374176,5.2343234477095e-05,0.00030766053810552
"contig_357",38.3143191330233,-2.07673866707154,0.430992984582187,-4.81849761217059,1.44643256562151e-06,1.10929643378581e-05
"contig_360",230.996730658049,0.863726011574157,0.229209288307727,3.76828538647419,0.000164372718298273,0.000876126276760733
"contig_361",438.690401382254,-1.2770351647614,0.194787671031681,-6.55603692984085,5.52565526086219e-11,7.57015808030266e-10
"contig_389",20.7704807851536,-2.12176974660222,0.532676498204359,-3.98322387744656,6.79866537830161e-05,0.00039123687061067
"contig_394",28.7393654181533,-2.28669317468384,0.528066616055132,-4.33031194391032,1.48898259735485e-05,9.67984588944925e-05
"contig_413",159.956875355141,0.848379124028722,0.251847854165476,3.36861763956622,0.00075546150522062,0.00347451352728768
"contig_417",41.1176016238778,2.39369497502353,0.43376362471948,5.51843178775435,3.42038185752519e-08,3.29708924736206e-07
"contig_421",6.93988742859756,-3.96119645812289,1.26343864739372,-3.13525034737084,0.00171707509270213,0.00727374856427918
"contig_431",18.7228380908064,6.98455057468691,1.2890110766622,5.41853417797843,6.00896531778175e-08,5.60642148928295e-07
"contig_438",199.100716991631,1.11686196275723,0.297990820887236,3.7479743820024,0.00017826845679735,0.000942960931874362
"contig_455",34.7090488159892,-1.62988129062935,0.399278534692181,-4.08206589889909,4.46371350359971e-05,0.000266145270827375
"contig_466",278.061402705098,1.02139106235921,0.286542564105335,3.56453522201237,0.000364501504330048,0.00180531522131027
"contig_490",84.1638254748764,-5.45700810065584,0.538193765355263,-10.1394859099745,3.69036535194831e-24,1.92373473846562e-22
"contig_505",83.1448256964967,-2.77274617649794,0.350212496058505,-7.9173250746448,2.42674684834708e-15,5.35704733794222e-14
"contig_509",58.2851148825415,-1.36214757313638,0.390697080234552,-3.48645444782599,0.000489468734756155,0.00235505196878324
"contig_513",31.3411631673297,2.00886078954896,0.439088198716909,4.57507351693621,4.76052790147702e-06,3.36292059093788e-05
"contig_518",928.923770063522,-1.00556268686223,0.182331234175246,-5.51503252534203,3.48715461596878e-08,3.35388170629154e-07
"contig_519",168.970042632234,-5.59719164391532,0.421436873232086,-13.2812100682821,2.97546586648271e-40,4.2164951249691e-38
"contig_535",9.65397946858966,-6.48890877984317,1.34376592081784,-4.82889815801693,1.37290596788829e-06,1.0553980503105e-05
"contig_536",31.2460883971069,-1.55048803103221,0.426944447926494,-3.63159197540181,0.000281678231376867,0.00143223558321492
"contig_539",305.434602534115,-0.902603899301459,0.277464825296105,-3.25303900535218,0.00114177823078977,0.00504186938240679
"contig_544",27.6627460472474,1.49041627204536,0.442241745050884,3.37013927048854,0.000751302016873037,0.00345690821457627
"contig_546",159.311969617864,-1.63949673805713,0.236849294963595,-6.92210942958107,4.44967293329068e-12,6.89463122444912e-11
"contig_555",29.2155857804107,-1.47385641538988,0.440724097321853,-3.34417025151576,0.000825290740693593,0.0037624761529122
"contig_567",10.1765747960036,-4.72282225026258,1.20099154116688,-3.93243589848593,8.40894070945842e-05,0.000475392743803761
"contig_577",24.8696766074797,-2.43902119091051,0.511719646533111,-4.76632313696537,1.87618272762121e-06,1.41289666145698e-05
"contig_578",92.9846049545886,3.42458778960997,0.365185222591752,9.37767351401945,6.74444230738398e-21,2.62511679782871e-19
"contig_583",28.9170007874108,-1.75848447282739,0.485234522480948,-3.62398879584344,0.000290094177038796,0.00147021340557579
"contig_588",18.5971786057725,-3.15739153385571,0.679945258225066,-4.64359666555773,3.42395680798084e-06,2.47259418015478e-05
"contig_589",117.119742399219,-1.77029899751437,0.300407214056322,-5.89299762016522,3.79251871482851e-09,4.15021766094144e-08
"contig_590",106.102966989695,-2.10978586555169,0.316540634757561,-6.66513437419363,2.64423309372382e-11,3.76612277868783e-10
"contig_591",207.022638037072,0.971986213154598,0.245266543420712,3.96297921273072,7.40202290246813e-05,0.000423320767512048
"contig_593",127.160399076755,-1.20125869866269,0.322409805157562,-3.7258752043091,0.000194638690470919,0.00102133532000055
"contig_594",3.54981443416464,-5.05047449997561,1.5448209528972,-3.26929440625712,0.0010781605723083,0.00478759711390689
"contig_597",170.52710236907,0.773966979579455,0.223534635666034,3.46240293936274,0.000535374977194252,0.00255036983261335
"contig_624",50.9871342967408,-2.35880169914591,0.412681986372592,-5.71578546444297,1.09198435665286e-08,1.1184985031372e-07
"contig_631",33.134716444118,-1.49968895281942,0.475405403543141,-3.15454755381915,0.00160747179095141,0.00686082761001426
"contig_632",69.9136365455293,-3.5710425105831,0.386745498773852,-9.23357226368459,2.61753406293191e-20,9.56573039122536e-19
"contig_641",10.804069371766,-4.75936842915306,1.16061798325384,-4.10071918393854,4.11868118403608e-05,0.000246985499433816
"contig_650",49.9633898413462,-1.33474156882775,0.368652565188394,-3.6205948225144,0.000293926503603912,0.00148653889348673
"contig_652",12.1009670983603,-4.32815633491885,0.992657801028669,-4.36016956743167,1.2996169524354e-05,8.54391903330653e-05
"contig_662",4.93407405523689,-5.5247926312862,1.45808429365358,-3.78907629369117,0.000151208474399636,0.00081141135747687
"contig_665",156.61170402032,-0.906992794891443,0.26307714085044,-3.44763057694576,0.00056552696952404,0.00267854087424119
"contig_676",151.625068699699,-2.78537973428969,0.315842011648804,-8.81890195591477,1.15587592284886e-18,3.58350997661469e-17
"contig_683",33.1021528883777,-1.39300415921471,0.4172700213033,-3.33837584321011,0.000842696805964628,0.00383368737684195
"contig_696",102.339444285801,1.73878813589228,0.306422828620477,5.67447322290037,1.39116074515646e-08,1.40482788406695e-07
"contig_697",238.690626784909,-2.02285424184456,0.215869356528083,-9.37073364362118,7.20300942306442e-21,2.79317549253582e-19
"contig_707",59.6263142372809,-1.13239047464158,0.312714057315761,-3.62116907810817,0.000293274763658115,0.00148396257725641
"contig_711",297.505348890742,-1.0459675311004,0.259002693664145,-4.03844267525931,5.38072388046547e-05,0.000315612625619972
"contig_712",149.991262541524,3.4211057508919,0.282385151109526,12.1150341561869,8.7927495476046e-34,9.19333613157857e-32
"contig_752",32.09345298704,-2.61421109710277,0.550871015919036,-4.74559565044713,2.07893643307126e-06,1.55276615377689e-05
"contig_767",30.0091236955387,1.46248350569912,0.434238793514013,3.36792457869595,0.000757363116470994,0.00348194281466884
"contig_769",82.5371650869274,-2.57056043692698,0.346331791803755,-7.42224796499063,1.1514896966516e-13,2.11783563663391e-12
"contig_775",66.0980203778541,-4.72305746222131,0.513468548188526,-9.19833839654612,3.63527376686737e-20,1.3114299530696e-18
"contig_780",173.132967005099,-1.20963669161619,0.246876737882568,-4.89975970191076,9.59539398737532e-07,7.55498816699376e-06
"contig_803",98.1385326467733,-1.48247223902298,0.282014554301969,-5.25672245069882,1.46645370148219e-07,1.29550648994275e-06
"contig_808",624.466172800581,1.49054038253101,0.205962855009966,7.23693785687174,4.58928295835004e-13,7.94793237542445e-12
"contig_823",40.8392954271737,4.25039738425667,0.51906029586787,8.18863900416423,2.64196676388333e-16,6.42274265250517e-15
"contig_827",115.255100956033,2.63847225639506,0.283828773526702,9.29599992139921,1.45828948158533e-20,5.45494445751396e-19
"contig_836",10.1642966855138,-3.23996922915963,0.862652311086627,-3.75582281241263,0.000172772902198467,0.000916482512170673
"contig_839",81.3501876353365,-1.46940867932059,0.300477838884789,-4.89023977533333,1.00713221470457e-06,7.90583080877051e-06
"contig_847",79.0685437400699,-2.31829013461062,0.318610714450062,-7.27624662156169,3.43235863633404e-13,6.005598975777e-12
"contig_891",10.7357484378799,-3.42968041077824,0.912534150130799,-3.75841321695922,0.000170994324917405,0.000907905844486883
"contig_895",23.9887679163036,2.07026543747819,0.529755214909807,3.90796613079242,9.30763500266071e-05,0.000521033368485218
"contig_898",170.649796912448,-1.12683082308572,0.245036333872639,-4.59862749853012,4.25283412367633e-06,3.02418234771411e-05
"contig_912",19.5609651751754,-2.85786054865587,0.637644036538625,-4.48190586736986,7.39793760008352e-06,5.07205215770856e-05
"contig_914",81.2055164210577,-3.60239025372167,0.59110570551746,-6.09432495761161,1.09900212207221e-09,1.28595758968783e-08
"contig_919",27.7121522290184,-2.34157224750406,0.468615264172975,-4.99679038760406,5.82923703269531e-07,4.74267244867452e-06
"contig_924",17.8807994363621,1.9570939933465,0.558234609028179,3.50586287860864,0.000455129625510128,0.00220656082307375
"contig_941",234.631692108837,-1.44004601371528,0.218920533072592,-6.57793946279936,4.77012349268961e-11,6.58701253541131e-10
"contig_947",807.60693261379,-1.00452195470578,0.232836812434379,-4.31427463811755,1.60127784776254e-05,0.000103407890743925
"contig_964",416.0807840609,-1.23938388196343,0.18942104120589,-6.54301060786744,6.02925518110003e-11,8.22919474689882e-10
"contig_972",1394.9782335711,-1.50880584934561,0.299939993132603,-5.03035901810721,4.89562256640249e-07,4.0325342539058e-06
"contig_974",156.517533355033,-0.934608117300378,0.305823712189301,-3.05603548727401,0.00224284708551731,0.0092331135256274
"contig_975",81.120971240687,-2.27123539831278,0.690162915459909,-3.29086849993857,0.000998785907665986,0.0044650165722183
"contig_977",52.1654037997103,3.81579211968016,0.440944951169851,8.65367005463302,4.98692458311353e-18,1.44308388610478e-16
"contig_980",239.938763803286,-2.61418249198543,0.329713321376365,-7.92865293119704,2.21535726314097e-15,4.90822019016478e-14
"contig_986",151.411532815663,-1.017906982247,0.266005820651436,-3.82663424339434,0.000129907317553939,0.000706350471992735
"contig_998",58.6071628448151,-1.76847222075482,0.343452802728344,-5.14909823622434,2.61741777568939e-07,2.23048983266945e-06
"contig_1018",437.617965981042,-2.47087186403009,0.254165492833696,-9.72150796900986,2.44138744745981e-22,1.07852576220107e-20
"contig_1032",173.58180735859,-5.98985566352204,0.517028231759535,-11.5851616905668,4.90041048525821e-31,4.26259782138432e-29
"contig_1041",33.7863033219299,5.91036245343416,0.829531090898938,7.12494386078921,1.04123118474172e-12,1.7313522866815e-11
"contig_1066",99.2012728043964,-3.21670849398883,0.329256148948155,-9.76962314679606,1.52016460333677e-22,6.86095316954342e-21
"contig_1079",22.5565126330165,-5.80887979043459,1.12717462759856,-5.15348700033319,2.55686806840328e-07,2.18399147509446e-06
"contig_1093",16.9610813184298,-2.50422725479936,0.627884255258623,-3.98835809916572,6.65321807716744e-05,0.000383623177112807
"contig_1094",9.37600873993019,-2.42692911972501,0.800545838342718,-3.03159295006668,0.00243267009193443,0.00991434988045872
"contig_1095",21.9086292944358,-2.82137449314424,0.833381548247985,-3.38545351655026,0.000710607436784899,0.00328849601827655
"contig_1098",9.65338205570684,-3.20409929473491,0.922653125010933,-3.47270193735803,0.000515247230442822,0.00246559195316485
"contig_1112",4.82559032098039,-5.49155411211195,1.48128160876617,-3.70729919254592,0.000209481402855477,0.00109160676761105
"contig_1121",211.371858625055,-2.21877620612961,0.25662709413148,-8.64591563739116,5.33755396454231e-18,1.5396627997324e-16
"contig_1127",415.240425158855,-0.788541804124692,0.192878515962122,-4.08828220287401,4.34579292049739e-05,0.000259623417925589
"contig_1143",341.852061353936,-2.18399125544674,0.253717544420312,-8.6079630812945,7.4370199198252e-18,2.1234495843069e-16
"contig_1167",29.220983444864,-3.37394837293548,0.579970674235926,-5.81744650689528,5.97533749671415e-09,6.35037324173873e-08
"contig_1170",69.1714362285176,-1.7098272533317,0.346749304098581,-4.93101855756168,8.18019616831193e-07,6.51807747967469e-06
"contig_1184",455.495288980232,0.888331577671729,0.221079316978825,4.01815778070642,5.86549181774051e-05,0.000341821921950573
"contig_1194",313.167061012625,-1.31910957554502,0.253294239356613,-5.20781514374611,1.91077138721407e-07,1.66068948242089e-06
"contig_1200",467.36372679591,0.761072776496584,0.21007138404839,3.62292455940249,0.000291290799456869,0.0014754582554388
"contig_1215",16.8557072054715,-6.32264594842885,1.28174447562363,-4.93284431388133,8.10407487616736e-07,6.45953893034834e-06
"contig_1228",166.244109955513,-0.748093468944781,0.246877729483843,-3.03021852359405,0.0024437685513934,0.00995568990067492
"contig_1238",179.6805418064,-1.96217756939845,0.57090864801122,-3.43693789931851,0.000588330477796416,0.00277492136428504
"contig_1249",54.0779404202509,1.77056285218555,0.354286796530288,4.99754117151862,5.80659439962634e-07,4.72530396169414e-06
"contig_1263",9.14687430992779,2.32737000818554,0.743733214718823,3.12930760940323,0.00175218772840515,0.00740486770623706
"contig_1266",683.39891196553,-1.04960137481507,0.223775240405642,-4.69042675549109,2.7263581313457e-06,1.99989563197919e-05
"contig_1291",12.1713684802734,-2.01617116496597,0.661931232497601,-3.04589218030783,0.0023199101003554,0.00950735844137111
"contig_1316",165.827780090231,2.36909623391788,0.362883076425035,6.52853877137832,6.641442141753e-11,9.00580541629754e-10
"contig_1337",41.4924634794361,-2.78652819495135,0.44829026065526,-6.21590170368261,5.10307433509204e-10,6.22155638113961e-09
"contig_1339",358.830782379745,-1.27554102913691,0.263418651344707,-4.84225783795297,1.28372036924102e-06,9.91595179373517e-06
"contig_1344",320.552603770903,-1.25774609482642,0.245886217477264,-5.11515491893203,3.13483560971599e-07,2.64730736863079e-06
"contig_1367",33.9387608993711,3.351816067557,0.474082343613923,7.07011368954632,1.54806814457862e-12,2.51845771714997e-11
"contig_1378",31.0532052589663,-3.31574918586237,0.600016376721033,-5.52609781083354,3.27431633066321e-08,3.16251463488355e-07
"contig_1383",31.7333496918281,-5.79351142721241,0.921174981168421,-6.28926267609212,3.1897734064158e-10,3.98203323982595e-09
"contig_1396",84.0065665575953,1.04201507100903,0.308533039114053,3.37732086651451,0.000731956115233649,0.00337875757683439
"contig_1408",5.52050358631541,-4.68011682576468,1.4123959912984,-3.31360104007538,0.000921028227465666,0.00415276411963699
"contig_1427",12.2612869443479,6.36239294717899,1.30780169283676,4.86495237162315,1.14484372849557e-06,8.91017332895454e-06
"contig_1430",95.6386543678787,-1.54393834222617,0.369177567144332,-4.18210227173028,2.88825986566429e-05,0.000178133360091422
"contig_1434",29.3556799009808,2.79194057007325,0.480129824038332,5.81497009827565,6.06447255573584e-09,6.43573080002329e-08
"contig_1435",957.130058491701,-0.75747026838541,0.200927032672012,-3.7698773445875,0.000163327795581753,0.000871320359762888
"contig_1436",10.4123259650971,-3.38062519151443,0.900085803947499,-3.75589213460322,0.000172725079694941,0.000916295436224234
"contig_1442",398.164257359551,1.37721314999791,0.257491478248772,5.3485775893031,8.86481712643395e-08,8.0738094831792e-07
"contig_1451",268.222563174778,0.872478418071437,0.212679083683707,4.10232357108032,4.09021722064489e-05,0.000245399583001204
"contig_1470",257.109547771521,1.42544930340186,0.228965142900924,6.22561707577766,4.79664305461657e-10,5.87051836535162e-09
"contig_1477",97.5020086006191,-1.09703446265977,0.288237576515642,-3.806007793714,0.00014122793396143,0.000762112882320702
"contig_1488",21.5264952615952,2.22021304308655,0.532237953731051,4.17146696796535,3.02644934023326e-05,0.000185886444075259
"contig_1489",89.2415396928087,0.850739641489327,0.279949979553975,3.03889874485703,0.00237444645799614,0.0097033880449373
"contig_1510",301.14448742114,1.45934210022817,0.223126248386351,6.54043220276474,6.13413003856388e-11,8.36295180673252e-10
"contig_1512",53.71439824347,1.04992636587472,0.334690440591869,3.13700733136571,0.00170681859205503,0.00723534043030762
"contig_1523",150.756517610079,-0.787678302672995,0.231570098557274,-3.40146809791239,0.000670249510640296,0.00312016388891553
"contig_1531",80.0285978826144,1.04185653547039,0.30759884382251,3.38706258620257,0.000706452698590737,0.00327179324426653
"contig_1535",17.5843118217456,-6.38531181832595,1.29320528417432,-4.93758562269008,7.90956829451815e-07,6.31346706916695e-06
"contig_1538",120.015517160225,-2.15251547655635,0.275103460402892,-7.82438531817799,5.10143332157182e-15,1.08321967939573e-13
"contig_1554",129.685926254081,-0.754904034029564,0.24832234864317,-3.04001648725678,0.00236565198028393,0.00967417244879084
"contig_1570",86.9434933570503,-1.61437649264196,0.287463834213222,-5.61592903350936,1.95508896760301e-08,1.94020115387093e-07
"contig_1576",197.426073250892,-1.70667544016901,0.255265084467488,-6.68589456223256,2.29518238022616e-11,3.29210711692031e-10
"contig_1581",327.012782121648,-1.16859366899071,0.277407457378054,-4.21255318813629,2.52500231658948e-05,0.000157499717149316
"contig_1584",215.917322312412,-5.01125720389236,0.37988401804885,-13.1915452238055,9.81525000758481e-40,1.34141750103659e-37
"contig_1587",313.201609687902,1.04565157905327,0.233123244261475,4.48540248470653,7.27764253771825e-06,4.99973973832889e-05
"contig_1616",5.46318288874761,5.14916286515201,1.43416001048653,3.59036845784396,0.000330210844842302,0.00165045212553173
"contig_1617",11.4679144732481,-4.84202777820038,1.15407976556207,-4.19557462377148,2.7218065205423e-05,0.000168622614489963
"contig_1629",12.4675630432848,2.11737541176212,0.629965859065131,3.36109549635643,0.000776339787622634,0.00356200664533508
"contig_1641",24.8071574368192,-2.52619947399106,0.518073882922012,-4.8761374724063,1.08183228616578e-06,8.4594578639643e-06
"contig_1662",14.9812241648487,-2.52609615648265,0.687234448802252,-3.67574146040739,0.000237159608255598,0.00122308728785906
"contig_1664",93.3350755639106,1.04556037485691,0.294565035437037,3.54950604814874,0.000385954599381965,0.00190175995293335
"contig_1667",19.3633072949792,-2.65168365744006,0.673145238028192,-3.93924447153112,8.17386075673213e-05,0.000463287013067964
"contig_1698",8.03020786315597,-3.68917898353702,1.05626524162881,-3.49266343162833,0.000478228852974739,0.00230629364237735
"contig_1707",17.5372282079902,-3.60211202902908,0.734731275017686,-4.9026251522264,9.45643288056186e-07,7.45361779483103e-06
"contig_1711",26.6104784328847,-2.57275401174585,0.644755234682206,-3.99028014563378,6.59952987034672e-05,0.000380888643683593
"contig_1715",50.2651287282816,-1.79242261564741,0.355973323289374,-5.03527230379097,4.77170024473015e-07,3.93890604977272e-06
"contig_1727",14.4515091671423,-2.0862520857141,0.621022102439603,-3.35938459761502,0.000781162697269189,0.00358165820485678
"contig_1736",69.5480004779627,1.20940952772526,0.341149215906673,3.54510422810444,0.000392457865356302,0.00193184776835983
"contig_1768",27.876686398955,-1.81217777507208,0.4673231295553,-3.87778318782666,0.000105412593275326,0.000584619732292218
"contig_1769",60.4160605075292,-1.67856943441936,0.352247047709291,-4.76531867430917,1.88555399544587e-06,1.41951444798473e-05
"contig_1775",32.3791084310452,-1.33770512950268,0.405888536649305,-3.29574503519048,0.000981610579796314,0.00439361791558019
"contig_1785",45.3176012017905,-3.33829649947846,0.454216235906813,-7.34957545675083,1.98837380881792e-13,3.57241557280975e-12
"contig_1794",84.1340000600793,1.0524933219673,0.330943126898628,3.18028457587424,0.00147130487736351,0.00632962921185977
"contig_1795",2061.36935458576,2.03647537485758,0.186768709078914,10.9037289217281,1.10628551054827e-27,7.53172290181975e-26
"contig_1805",96.4345442678789,1.35504148876934,0.310187536653401,4.36845884715039,1.2512638874847e-05,8.249818277047e-05
"contig_1806",101.643007785897,-2.77476492204812,0.375554419502181,-7.38844965724602,1.48550646710084e-13,2.70219994937735e-12
"contig_1810",364.427729112922,0.777602935364152,0.205909696323098,3.77642699323881,0.000159094163182165,0.000850475536846939
"contig_1812",8.67062989227685,-4.41628538547273,1.18669101504552,-3.72151244888571,0.000198033100971173,0.00103691029623161
"contig_1840",17.4389892543381,-2.4857473978472,0.640117107887511,-3.8832697442669,0.000103061125898544,0.000572666435821207
"contig_1860",19.7911034484264,-2.67702133930515,0.588452058093554,-4.54925988019834,5.38349247075575e-06,3.7744959219498e-05
"contig_1863",27.697751698894,2.19790600902457,0.483010958766167,4.55042679495107,5.35372112356565e-06,3.7547046665176e-05
"contig_1885",29.1830947926591,1.39172681407742,0.4277799811024,3.25337060067866,0.00114044653484631,0.00503659837295513
"contig_1886",76.0332246475215,-1.20391496972665,0.29730415936022,-4.04943870384257,5.13406224977762e-05,0.000302286295271295
