,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_2g022190,"483,9970995155","-2,7123453188","0,2485186303","-10,9140522615","9,88E-28","1,03E-26"
gene:MTR_2g022210,"1423,1197513736","0,5054409289","0,1283509303","3,9379607751","8,22E-05","0,0002122305"
gene:MTR_2g022240,"199,3625135315","-1,6667328072","0,2453960754","-6,7920108524","1,11E-11","5,21E-11"
gene:MTR_2g022250,"2539,4689170845","-1,9059250498","0,160063601","-11,9072983343","1,08E-32","1,34E-31"
gene:MTR_2g022320,"634,7337880866","-1,2924600131","0,247644334","-5,2190170974","1,80E-07","6,17E-07"
gene:MTR_2g022350,"2181,2926471004","-0,8688539272","0,28688609","-3,0285676353","0,0024571607","0,0051197182"
gene:MTR_2g022370,"1247,0125486697","-1,8307452045","0,1932518842","-9,4733627693","2,71E-21","2,18E-20"
gene:MTR_2g022380,"3320,952865877","-1,0436138556","0,2175471028","-4,797185723","1,61E-06","5,05E-06"
gene:MTR_2g022450,"158,1682773082","-2,3974190317","0,3185840115","-7,5252333605","5,26E-14","2,86E-13"
gene:MTR_2g022460,"8396,9298230624","4,6424998851","0,3129535842","14,8344678534","8,77E-50","1,72E-48"
gene:MTR_2g022480,"8416,4568838303","5,0399292301","0,2222512047","22,6767240145","7,60E-114","4,62E-112"
gene:MTR_2g022490,"1630,5188238607","4,8141079822","0,374546737","12,8531569128","8,26E-38","1,19E-36"
gene:MTR_2g022520,"38070,7278179168","1,4177884787","0,187985487","7,5420102962","4,63E-14","2,53E-13"
gene:MTR_2g022530,"770,2120256004","0,7250092418","0,1486156682","4,8784172664","1,07E-06","3,42E-06"
gene:MTR_2g022540,"241,392532797","-0,7450619728","0,2413195242","-3,087450032","0,0020188171","0,0042730351"
gene:MTR_2g022680,"1742,7676127935","0,4548462479","0,1301014081","3,4960901231","0,0004721292","0,0010994357"
gene:MTR_2g022710,"3667,1279814379","-3,8517749236","0,2376700433","-16,2063963575","4,54E-59","1,11E-57"
gene:MTR_2g022730,"65,478559415","-3,204227763","0,5440559367","-5,8895189753","3,87E-09","1,52E-08"
gene:MTR_2g022740,"525,6349566355","10,006003287","0,8172689955","12,243218991","1,83E-34","2,39E-33"
gene:MTR_2g022750,"277,9049816178","0,8445043035","0,1925987192","4,3847867064","1,16E-05","3,32E-05"
gene:MTR_2g022760,"3711,1340382245","-2,2492484372","0,1264501524","-17,7876293036","8,81E-71","2,83E-69"
gene:MTR_2g022780,"675,1151285681","4,5778234836","0,2263978277","20,2202624042","6,49E-91","2,92E-89"
gene:MTR_2g022820,"537,7904738415","-4,9638846654","0,2576329463","-19,2672743755","1,01E-82","4,01E-81"
gene:MTR_2g022840,"770,9295615208","1,1604569791","0,3166845198","3,6643943945","0,0002479245","0,000600926"
gene:MTR_2g022850,"226,7204550567","1,3349899533","0,1673977048","7,9749597231","1,52E-15","9,11E-15"
gene:MTR_2g022880,"626,4508680508","-0,7939020202","0,2030418407","-3,9100414842","9,23E-05","0,0002363033"
gene:MTR_2g022890,"3985,3836158033","-0,4858630463","0,092320854","-5,2627659412","1,42E-07","4,91E-07"
gene:MTR_2g022910,"675,5978455788","-0,7430769641","0,1586583055","-4,6835049819","2,82E-06","8,61E-06"
gene:MTR_2g022950,"45393,4933451554","0,9850405656","0,2000176501","4,9247682142","8,45E-07","2,72E-06"
gene:MTR_2g022960,"550,9835908057","-6,9729159737","0,4319302671","-16,1436150811","1,26E-58","3,04E-57"
gene:MTR_2g022990,"471,0183237377","-0,7627564584","0,2616676152","-2,9149822678","0,0035570875","0,007211657"
gene:MTR_2g023000,"9,3042485358","5,0544146294","1,6098898437","3,1396027803","0,0016917706","0,0036251906"
gene:MTR_2g023010,"2799,7478181297","2,497570105","0,324916563","7,68680452","1,51E-14","8,48E-14"
gene:MTR_2g023070,"21107,2989221041","0,9877465121","0,2295820135","4,302368888","1,69E-05","4,75E-05"
gene:MTR_2g023120,"1871,4708589939","0,4476729921","0,1499375087","2,985730496","0,0028290185","0,0058328659"
gene:MTR_2g023150,"98,8854630859","-2,0212717487","0,2868237173","-7,0470872054","1,83E-12","9,09E-12"
gene:MTR_2g023310,"15,6156747821","2,9923252594","0,6695586237","4,4691012158","7,85E-06","2,29E-05"
gene:MTR_2g023320,"5522,4020791909","1,1996293326","0,1226308897","9,782440101","1,34E-22","1,15E-21"
gene:MTR_2g023430,"1999,2527478719","0,776002593","0,1203568434","6,4475153299","1,14E-10","5,00E-10"
gene:MTR_2g023500,"7712,5580973139","-1,0688806977","0,13554227","-7,8859583633","3,12E-15","1,83E-14"
gene:MTR_2g023540,"3973,2686899334","0,6154045076","0,2099030549","2,931851124","0,0033694823","0,0068584016"
gene:MTR_2g023580,"15,4665456102","7,7803375636","1,3209533655","5,8899411341","3,86E-09","1,52E-08"
gene:MTR_2g023620,"1199,8753643465","-4,1118497562","0,2204097303","-18,6554820017","1,14E-77","4,10E-76"
gene:MTR_2g023680,"9603,9292984155","-5,0900162492","0,3693484271","-13,7810692449","3,31E-43","5,53E-42"
gene:MTR_2g023780,"28,9917150504","2,0734970758","0,5038129862","4,1156086341","3,86E-05","0,0001040865"
gene:MTR_2g023790,"424,214562548","0,9884302863","0,2443293184","4,0454837463","5,22E-05","0,0001384227"
gene:MTR_2g023850,"1688,4091208453","-0,8796894345","0,1283240108","-6,8552208529","7,12E-12","3,40E-11"
gene:MTR_2g023860,"184,3214904901","2,0311985831","0,2087130682","9,7320143881","2,20E-22","1,87E-21"
gene:MTR_2g023890,"446,2564319899","1,2299990736","0,3213287157","3,8278529535","0,0001292659","0,0003248378"
gene:MTR_2g023910,"15010,7312794751","3,1765982976","0,4526746787","7,0173978077","2,26E-12","1,12E-11"
gene:MTR_2g023970,"154,2878192722","-2,7346175283","0,3470826036","-7,8788665855","3,30E-15","1,93E-14"
gene:MTR_2g023990,"991,9120256503","-6,9876763066","0,3331024167","-20,9775611253","1,05E-97","5,21E-96"
gene:MTR_2g024060,"1536,4264869996","1,5752352222","0,2036066003","7,7366608938","1,02E-14","5,80E-14"
gene:MTR_2g024100,"750,4707095917","-0,5796850532","0,1462883918","-3,9626182646","7,41E-05","0,000192825"
gene:MTR_2g024120,"328,8298856499","0,5836427362","0,1632478661","3,575193661","0,0003499687","0,0008307614"
gene:MTR_2g024140,"21,0580221143","3,2140445495","0,6965346242","4,614335652","3,94E-06","1,19E-05"
gene:MTR_2g024290,"397,272519659","-4,3105985382","0,3613124864","-11,9303890677","8,22E-33","1,02E-31"
gene:MTR_2g024310,"1511,5621162492","-0,4028908341","0,1424946582","-2,8274100878","0,0046926191","0,0093117086"
gene:MTR_2g024330,"1754,2028670567","-2,9973578965","0,1776971552","-16,8677877386","7,77E-64","2,13E-62"
gene:MTR_2g024390,"9,8424065756","-6,3728039382","1,4569200959","-4,3741616004","1,22E-05","3,48E-05"
gene:MTR_2g024980,"405,995692712","-0,8509516758","0,2211055215","-3,8486224588","0,0001187839","0,0002997319"
gene:MTR_2g025020,"7849,3792021272","-1,0066297839","0,2932558904","-3,432598685","0,0005978263","0,0013723728"
gene:MTR_2g025030,"10,1956245656","2,1604427311","0,7311566932","2,9548286312","0,0031284277","0,0064020091"
gene:MTR_2g025040,"174,81036741","6,9286352185","0,8325255695","8,3224293311","8,62E-17","5,51E-16"
gene:MTR_2g025050,"1254,1737234824","1,5286533091","0,1696157405","9,0124495802","2,02E-19","1,47E-18"
gene:MTR_2g025080,"937,8668490828","-1,4037036429","0,1641214877","-8,5528327984","1,20E-17","8,08E-17"
gene:MTR_2g025120,"9387,8105316424","0,5568152678","0,18008734","3,0919178869","0,0019886785","0,0042147625"
gene:MTR_2g025140,"1245,1604075858","2,114823847","0,1782430974","11,8648288664","1,80E-32","2,21E-31"
gene:MTR_2g025180,"631,8831002344","-1,9665450975","0,2295097738","-8,5684590449","1,05E-17","7,08E-17"
gene:MTR_2g025255,"9,9156295874","6,1583262732","1,5034199804","4,0962115401","4,20E-05","0,0001126745"
gene:MTR_2g025410,"1850,06481102","0,9543616513","0,1847602407","5,1654059746","2,40E-07","8,14E-07"
gene:MTR_2g025420,"684,4750982917","0,8451886216","0,1290794129","6,5478189189","5,84E-11","2,62E-10"
gene:MTR_2g025480,"2754,4911835667","-0,7431941614","0,1073704103","-6,9217781635","4,46E-12","2,16E-11"
gene:MTR_2g025495,"37,6951138201","-1,5844970484","0,5235749737","-3,0263040213","0,0024756325","0,0051555477"
gene:MTR_2g025550,"2552,0775122188","-0,3790202226","0,096978235","-3,9083019261","9,29E-05","0,0002378978"
gene:MTR_2g025580,"224,4725192476","-2,0068825288","0,3027431602","-6,6289937901","3,38E-11","1,54E-10"
gene:MTR_2g025640,"4214,5709509785","-0,7934817321","0,1147825983","-6,9129096539","4,75E-12","2,29E-11"
gene:MTR_2g025710,"985,4600806831","-3,1382478251","0,1742114629","-18,0140145356","1,51E-72","4,96E-71"
gene:MTR_2g025740,"891,9876076907","-2,4605641468","0,1932766834","-12,7307862658","3,99E-37","5,62E-36"
gene:MTR_2g025760,"60,7030786954","-2,8456757705","0,4574583372","-6,220622818","4,95E-10","2,07E-09"
gene:MTR_2g025810,"8,2854532814","4,9697805746","1,4002397905","3,5492353583","0,0003863516","0,0009109737"
gene:MTR_2g026010,"3178,2599311033","0,8390802491","0,1781491168","4,7099882615","2,48E-06","7,61E-06"
gene:MTR_2g026040,"10408,4050335486","3,2265457859","0,1294225441","24,9303226693","3,49E-137","2,90E-135"
gene:MTR_2g026080,"8419,5011128865","1,6766852645","0,1150030909","14,5794800124","3,79E-48","7,17E-47"
gene:MTR_2g026140,"42,4992583845","2,6864205789","0,611392267","4,3939394132","1,11E-05","3,19E-05"
gene:MTR_2g026160,"992,3424192942","3,1125019217","0,337453842","9,2234893623","2,88E-20","2,21E-19"
gene:MTR_2g026310,"1177,3030682687","0,7094196796","0,1344697286","5,2756831374","1,32E-07","4,59E-07"
gene:MTR_2g026250,"16,581547154","7,880698577","1,4829562263","5,314181523","1,07E-07","3,75E-07"
gene:MTR_2g026550,"237,6955933997","-2,1736769844","0,2592293733","-8,3851492477","5,07E-17","3,28E-16"
gene:MTR_2g026590,"617,0691375979","-2,8890027586","0,2122471067","-13,6115059659","3,42E-42","5,56E-41"
gene:MTR_2g026595,"71,3636123993","-3,8720124308","0,4785371238","-8,0913522455","5,90E-16","3,61E-15"
gene:MTR_2g026670,"8605,4141826283","0,896878357","0,1736595925","5,164577114","2,41E-07","8,17E-07"
gene:MTR_2g026685,"1627,9941990039","-1,6935993553","0,3755713096","-4,5093949194","6,50E-06","1,91E-05"
gene:MTR_2g026710,"1186,3554590802","1,8440262817","0,2844711615","6,482296034","9,03E-11","4,01E-10"
gene:MTR_2g026715,"263,9479242607","1,0593146713","0,2235072287","4,7395096675","2,14E-06","6,63E-06"
gene:MTR_2g026725,"797,082696475","2,1157371824","0,1448739382","14,603987496","2,65E-48","5,02E-47"
gene:MTR_2g026920,"9,0013461257","6,0183068202","1,6047946295","3,7502037391","0,000176691","0,0004359824"
gene:MTR_2g026930,"5,3671828454","6,2518244646","1,8649064867","3,3523527904","0,0008012784","0,0018048164"
gene:MTR_2g027100,"1453,3061670932","0,5743978483","0,1635462022","3,5121442166","0,0004445067","0,001039981"
gene:MTR_2g027130,"37,2338734035","-3,5086823183","0,5281551566","-6,6432794881","3,07E-11","1,40E-10"
gene:MTR_2g027140,"2360,7680320667","0,6617505944","0,1394471741","4,7455288997","2,08E-06","6,44E-06"
gene:MTR_2g027240,"9625,9521915033","0,7486646718","0,2330278861","3,2127685847","0,0013146217","0,0028648739"
gene:MTR_2g027300,"10287,8639834052","-2,2966467283","0,2676112246","-8,5820268991","9,32E-18","6,31E-17"
gene:MTR_2g027310,"33,5258523071","-2,5055630888","0,5197013962","-4,8211590486","1,43E-06","4,51E-06"
gene:MTR_2g027360,"1714,1831645504","-0,5554427725","0,1855203924","-2,9939715272","0,0027537164","0,0056871969"
gene:MTR_2g027390,"1784,8733476176","0,4697869234","0,1128425798","4,1632061587","3,14E-05","8,55E-05"
gene:MTR_2g027410,"252,7484867634","-2,878414111","0,3946583207","-7,2934332314","3,02E-13","1,57E-12"
gene:MTR_2g027530,"2332,4016123102","0,8827198745","0,1671607707","5,2806640628","1,29E-07","4,47E-07"
gene:MTR_2g027550,"66,3015709356","2,2163362631","0,5667574162","3,9105553801","9,21E-05","0,0002358384"
gene:MTR_2g027560,"720,4248487627","-3,3319913114","0,1989366971","-16,7490028767","5,76E-63","1,55E-61"
gene:MTR_2g027690,"6009,1185865232","-0,4830910922","0,1024417566","-4,7157634588","2,41E-06","7,41E-06"
gene:MTR_2g027700,"413,4044012339","7,4666383647","0,4343229895","17,191441726","3,08E-66","8,82E-65"
gene:MTR_2g027710,"34,7744476374","2,9569270602","0,5340196504","5,5371128348","3,07E-08","1,12E-07"
gene:MTR_2g027740,"3462,2813513804","-1,1333372994","0,1143151699","-9,9141461282","3,61E-23","3,18E-22"
gene:MTR_2g027780,"656,656402507","-1,3833093899","0,2607332045","-5,3054592442","1,12E-07","3,92E-07"
gene:MTR_2g027870,"89,3306589032","-5,8698959171","0,7164018682","-8,1935798574","2,54E-16","1,58E-15"
gene:MTR_2g028000,"861,52688109","0,7080894678","0,1442564041","4,9085478902","9,18E-07","2,95E-06"
gene:MTR_2g028050,"4212,2096226748","0,3479558385","0,1229792633","2,8293862658","0,0046637373","0,0092607311"
gene:MTR_2g028170,"139,2647459911","1,3979639701","0,2883589188","4,8479997642","1,25E-06","3,96E-06"
gene:MTR_2g028180,"395,3606814649","-2,0430248548","0,2863011687","-7,135929148","9,61E-13","4,86E-12"
gene:MTR_2g028200,"1430,7186144225","0,5804225574","0,1216859905","4,7698387871","1,84E-06","5,75E-06"
gene:MTR_2g028220,"219,3338158425","-1,3919691448","0,3451853359","-4,0325268779","5,52E-05","0,0001458169"
gene:MTR_2g028230,"2527,8969216919","0,4676533919","0,095177894","4,9134664781","8,95E-07","2,88E-06"
gene:MTR_2g028270,"3129,4139889303","-0,3805723489","0,1258165619","-3,0248191753","0,0024878182","0,00517959"
gene:MTR_2g028350,"93,7745182256","1,9119201349","0,5778421112","3,3087241271","0,0009372214","0,0020901924"
gene:MTR_2g028400,"9,3847381431","-4,3511337535","1,2685379168","-3,4300383897","0,0006034959","0,0013841102"
gene:MTR_2g028450,"535,0925622618","0,7396830183","0,1796317546","4,1177742756","3,83E-05","0,0001031651"
gene:MTR_2g028460,"6,8579068779","4,7565705449","1,3899301933","3,4221650611","0,0006212459","0,0014220957"
gene:MTR_2g028470,"345,20653246","-2,8347523688","0,2526103228","-11,2218389885","3,19E-29","3,50E-28"
gene:MTR_2g028480,"25940,3047745203","-0,8535213431","0,1422206969","-6,0013863077","1,96E-09","7,87E-09"
gene:MTR_2g028550,"966,3677421976","-1,3003255191","0,1704834957","-7,627280952","2,40E-14","1,33E-13"
gene:MTR_2g028580,"5349,7316861195","-1,9031295115","0,2971486644","-6,4046376083","1,51E-10","6,56E-10"
gene:MTR_2g028590,"723,9467347402","-2,9706558774","0,2178500386","-13,6362421412","2,44E-42","3,98E-41"
gene:MTR_2g028600,"42,6865271597","-3,0725265156","0,4382325177","-7,0111787495","2,36E-12","1,16E-11"
gene:MTR_2g028610,"414,874888947","-4,9753902511","0,2649470033","-18,7788130809","1,13E-78","4,14E-77"
gene:MTR_2g028620,"1928,3178971391","0,702080615","0,1399494136","5,0166742185","5,26E-07","1,73E-06"
gene:MTR_2g028660,"979,7229153205","0,432084982","0,1182477108","3,6540663594","0,0002581195","0,0006237663"
gene:MTR_2g028670,"17415,474309847","-0,3665302144","0,1296428381","-2,8272307191","0,0046952486","0,0093158642"
gene:MTR_2g028730,"2030,7601341682","0,5617023698","0,1291566163","4,3490019008","1,37E-05","3,88E-05"
gene:MTR_2g028770,"618,0907770068","0,8237126532","0,124013691","6,6421106152","3,09E-11","1,41E-10"
gene:MTR_2g028790,"5486,0203039048","0,7663864835","0,1156852521","6,6247552709","3,48E-11","1,59E-10"
gene:MTR_2g028870,"2451,3938779211","-0,4077230005","0,1094168467","-3,7263274609","0,00019429","0,0004772223"
gene:MTR_2g028940,"1081,8306077409","-1,6554366487","0,1856196885","-8,9184324231","4,73E-19","3,40E-18"
gene:MTR_2g028980,"113,9035594559","-1,5441505372","0,4543595409","-3,3985212112","0,0006775121","0,0015435617"
gene:MTR_2g029120,"734,8065269482","0,8284297061","0,1250644942","6,6240199637","3,50E-11","1,59E-10"
gene:MTR_2g029125,"1684,3992805789","1,5784902201","0,2105540464","7,4968410601","6,54E-14","3,52E-13"
gene:MTR_2g029180,"332,0253396872","-1,7194024395","0,2101448846","-8,1819856924","2,79E-16","1,74E-15"
gene:MTR_2g029340,"4271,5212745901","-0,5294492577","0,1349392866","-3,9236109132","8,72E-05","0,0002243524"
gene:MTR_2g029370,"88,6886807898","-3,8227191012","0,5668357263","-6,7439628875","1,54E-11","7,19E-11"
gene:MTR_2g029510,"3215,1440555963","-1,2948008054","0,180593837","-7,1696843436","7,52E-13","3,83E-12"
gene:MTR_2g029560,"253,4792787267","-2,0877364839","0,4403852771","-4,740704543","2,13E-06","6,59E-06"
gene:MTR_2g029740,"11313,4416500406","-2,8703418765","0,4192251076","-6,8467795089","7,55E-12","3,60E-11"
gene:MTR_2g029790,"44,1138764901","1,7092406279","0,3434331099","4,9769244098","6,46E-07","2,11E-06"
gene:MTR_2g029800,"20745,5540328673","0,8658220313","0,2822651095","3,0674072071","0,0021592449","0,0045467484"
gene:MTR_2g029815,"1626,7596446053","0,6080019881","0,1762562197","3,4495349398","0,0005615531","0,0012938813"
gene:MTR_2g029830,"1360,5365272635","2,6628776425","0,2745786844","9,6980493875","3,07E-22","2,59E-21"
gene:MTR_2g029850,"16392,9145878696","-0,7186366949","0,1428467294","-5,0308235836","4,88E-07","1,61E-06"
gene:MTR_2g029860,"465,2367894098","-3,2370520844","0,2463014781","-13,1426417291","1,88E-39","2,83E-38"
gene:MTR_2g029880,"174,7265705365","-8,67023887","1,1084705389","-7,8218036166","5,21E-15","3,01E-14"
gene:MTR_2g029910,"2472,2949705834","-6,9607996684","0,4573604713","-15,2195043194","2,63E-52","5,47E-51"
gene:MTR_2g029940,"691,9305820837","-0,6761291005","0,2014759482","-3,3558799771","0,0007911289","0,0017836954"
gene:MTR_2g029990,"563,4748497037","0,8166470552","0,1648676781","4,9533484356","7,29E-07","2,37E-06"
gene:MTR_2g030000,"1256,491463087","-1,2671920553","0,1822050135","-6,954759536","3,53E-12","1,72E-11"
gene:MTR_2g030130,"1184,1000758702","-1,7104459388","0,1649984599","-10,3664357813","3,52E-25","3,37E-24"
gene:MTR_2g030170,"1519,8272891442","-0,4189343025","0,108770269","-3,8515515893","0,0001173718","0,0002963537"
gene:MTR_2g030200,"7323,2096264594","1,2227679115","0,2019149162","6,055857262","1,40E-09","5,68E-09"
gene:MTR_2g030220,"207,3953367141","-1,4362766003","0,3196687067","-4,4930159578","7,02E-06","2,06E-05"
gene:MTR_2g030240,"82,1979040825","-1,1987937919","0,2983286201","-4,0183666979","5,86E-05","0,0001544322"
gene:MTR_2g030300,"1738,0595664013","-0,6365751333","0,1674874917","-3,8007323812","0,000144269","0,0003602714"
gene:MTR_2g030335,"1845,5036932224","-0,8087667125","0,1502746256","-5,3819246546","7,37E-08","2,61E-07"
gene:MTR_2g030370,"6019,2112233565","-0,5825782008","0,107985488","-5,3949675249","6,85E-08","2,44E-07"
gene:MTR_2g030400,"1107,9148021901","1,9532010922","0,254550265","7,6731449965","1,68E-14","9,41E-14"
gene:MTR_2g030420,"1673,8764335246","3,2702394172","0,3369201596","9,7062740956","2,84E-22","2,39E-21"
gene:MTR_2g030430,"12,9182371401","2,7476460758","0,7513019394","3,6571795328","0,0002550058","0,0006168873"
gene:MTR_2g030450,"10452,6291158928","0,6686449619","0,1521765715","4,3938758451","1,11E-05","3,19E-05"
gene:MTR_2g030470,"6645,6091586533","10,1486696811","0,2629238115","38,599279475",0,0
gene:MTR_2g030480,"265,9495632686","3,4398092151","0,2742485308","12,5426714422","4,36E-36","6,00E-35"
gene:MTR_2g030510,"27,1518777074","-2,1839339353","0,748591935","-2,9173890784","0,0035297517","0,0071604425"
gene:MTR_2g030530,"167,8904767952","1,8377552633","0,2985262914","6,1560918292","7,46E-10","3,09E-09"
gene:MTR_2g030540,"331,5566881306","0,7536518793","0,1849109844","4,0757550546","4,59E-05","0,0001225234"
gene:MTR_2g030560,"6922,2188680239","-0,4424145352","0,1291801191","-3,4247881055","0,0006152791","0,0014092354"
gene:MTR_2g030825,"641,3221924038","-7,6157391928","0,4286698336","-17,7659788391","1,30E-70","4,14E-69"
gene:MTR_2g030835,"1004,0861514641","-6,3964047982","0,5849874691","-10,9342595122","7,90E-28","8,30E-27"
gene:MTR_2g030845,"662,7404068297","-7,5694328529","0,4158816941","-18,2009281966","5,07E-74","1,72E-72"
gene:MTR_2g031310,"2646,691516224","-1,9735595855","0,1683985049","-11,7195790245","1,01E-31","1,21E-30"
gene:MTR_2g031350,"1287,0288129706","1,3126606558","0,1832742763","7,1622743918","7,93E-13","4,04E-12"
gene:MTR_2g031380,"2571,1341043095","0,9321511232","0,1193142794","7,812569696","5,60E-15","3,23E-14"
gene:MTR_2g031390,"4850,7004769388","-0,6796370953","0,2108075799","-3,2239689651","0,001264271","0,0027625966"
gene:MTR_2g031490,"2416,1974563261","2,5311853765","0,1656210898","15,282989498","9,93E-53","2,08E-51"
gene:MTR_2g031510,"7,06280454","-5,8902141763","1,43563478","-4,1028639444","4,08E-05","0,0001096717"
gene:MTR_2g031530,"265,8152750013","1,2829097864","0,4520857914","2,8377573701","0,0045431703","0,0090340849"
gene:MTR_2g031560,"388,2174992913","-2,1925387038","0,197344284","-11,1102214825","1,12E-28","1,21E-27"
gene:MTR_2g031590,"3435,3541211035","1,7120649031","0,5215409812","3,282704456","0,001028164","0,0022812101"
gene:MTR_2g031610,"5402,8153114184","-1,5487963652","0,1296364146","-11,9472323417","6,71E-33","8,35E-32"
gene:MTR_2g031620,"1028,9923348489","0,7013810297","0,1587191216","4,4190077579","9,92E-06","2,86E-05"
gene:MTR_2g031740,"168,826375225","1,03226988","0,2358766293","4,3763126637","1,21E-05","3,45E-05"
gene:MTR_2g031750,"5248,8542760941","9,739360779","0,2930313021","33,2365884121","3,19E-242","7,93E-240"
gene:MTR_2g031770,"77,0642407191","-1,9353979616","0,3712491669","-5,2132048614","1,86E-07","6,36E-07"
gene:MTR_2g031780,"15,015730233","-3,1618301248","0,8058337664","-3,9236753991","8,72E-05","0,0002243102"
gene:MTR_2g031790,"50,2365281859","-2,0537865863","0,3773833234","-5,4421763209","5,26E-08","1,89E-07"
gene:MTR_2g031810,"25,7417408837","-2,4718949315","0,5888511834","-4,1978262104","2,69E-05","7,40E-05"
gene:MTR_2g031960,"414,746192651","-0,9526256611","0,2139018063","-4,4535652958","8,45E-06","2,45E-05"
gene:MTR_2g032030,"1768,499104117","-2,3036024984","0,2693068964","-8,5538191899","1,19E-17","8,01E-17"
gene:MTR_2g032040,"152,2663035231","-0,9057337521","0,2624986829","-3,4504316057","0,000559691","0,0012900506"
gene:MTR_2g032060,"1922,6063923712","-0,8373123737","0,105145546","-7,9633651185","1,67E-15","9,98E-15"
gene:MTR_2g032100,"5064,3211836362","-1,197870368","0,2614036377","-4,5824548518","4,60E-06","1,37E-05"
gene:MTR_2g032130,"5304,6149363499","-1,0400218148","0,1910237346","-5,4444638358","5,20E-08","1,86E-07"
gene:MTR_2g032540,"108,7333244973","1,241953757","0,330020706","3,7632601055","0,0001677126","0,0004150958"
gene:MTR_2g032630,"6970,2072398048","0,4149780094","0,126042292","3,2923711793","0,000993464","0,00220892"
gene:MTR_2g032660,"1257,2158419799","-1,3302624722","0,1551524382","-8,5739063312","1,00E-17","6,76E-17"
gene:MTR_2g032690,"9,4453265836","-3,2848989359","1,1427318212","-2,8746017875","0,0040453735","0,0081201341"
gene:MTR_2g032710,"871,5988294618","4,4284275149","0,5888712605","7,5201963686","5,47E-14","2,97E-13"
gene:MTR_2g032735,"202,1110231273","9,6341074849","1,0433133942","9,2341453089","2,60E-20","2,00E-19"
gene:MTR_2g032740,"3,3758406628","5,5899051225","1,9277201466","2,899749288","0,0037346124","0,0075417756"
gene:MTR_2g032750,"53,1608671761","9,562014768","1,2955998046","7,3803768216","1,58E-13","8,36E-13"
gene:MTR_2g032770,"201,1225666951","9,638522089","1,0624685494","9,0718187321","1,17E-19","8,69E-19"
gene:MTR_2g033000,"1000,6214680155","0,9547877815","0,1121176749","8,5159434678","1,65E-17","1,10E-16"
gene:MTR_2g033020,"1142,0814731723","0,6314345958","0,2067663841","3,0538551928","0,002259211","0,0047430368"
gene:MTR_2g033170,"509,7506953652","2,6384731586","0,2762782566","9,5500572196","1,30E-21","1,06E-20"
gene:MTR_2g033460,"2846,204126705","0,6619559728","0,11951441","5,5387126356","3,05E-08","1,11E-07"
gene:MTR_2g033490,"1764,5941746939","2,5246305229","0,1818191538","13,8853936444","7,77E-44","1,32E-42"
gene:MTR_2g033630,"1844,1272275011","4,4583679476","0,9574546679","4,6564794104","3,22E-06","9,77E-06"
gene:MTR_2g033820,"452,1195090939","3,8402607058","0,2098949953","18,2961041998","8,89E-75","3,05E-73"
gene:MTR_2g033880,"2035,8632312391","-0,4779605659","0,1479589168","-3,2303599956","0,0012363444","0,0027050472"
gene:MTR_2g033920,"326,2622759852","1,3519738083","0,2996845338","4,5113232613","6,44E-06","1,89E-05"
gene:MTR_2g033960,"83,3338036976","3,5053617586","0,4047003285","8,6616232111","4,65E-18","3,20E-17"
gene:MTR_2g034090,"32539,0331393841","-1,6701590986","0,1795948379","-9,2995941224","1,41E-20","1,10E-19"
gene:MTR_2g034160,"1411,2103131096","-0,6734136822","0,1444938039","-4,6605021397","3,15E-06","9,59E-06"
gene:MTR_2g034250,"303,1607774488","-1,7254579681","0,2769743169","-6,2296677458","4,67E-10","1,96E-09"
gene:MTR_2g034260,"467,0177684965","-3,4220914179","0,2938491891","-11,6457405547","2,41E-31","2,84E-30"
gene:MTR_2g034280,"31,6794737811","-2,8467028973","0,5114326984","-5,5661339337","2,60E-08","9,57E-08"
gene:MTR_2g034350,"561,7120166381","-1,7795733307","0,411017423","-4,3296785765","1,49E-05","4,22E-05"
gene:MTR_2g034370,"198,3682982796","-1,7833937794","0,4253729264","-4,1925418118","2,76E-05","7,57E-05"
gene:MTR_2g034410,"527,9656568517","-1,0716623937","0,2043267631","-5,2448459389","1,56E-07","5,40E-07"
gene:MTR_2g034440,"272,240938169","3,0825436567","0,5745594663","5,365055904","8,09E-08","2,86E-07"
gene:MTR_2g034470,"1607,8163690142","2,958911023","0,5366520937","5,5136485218","3,51E-08","1,28E-07"
gene:MTR_2g034480,"6953,8153467042","1,1226369441","0,3721386851","3,0167165877","0,002555286","0,0053070693"
gene:MTR_2g034500,"1501,1081085243","0,4332586646","0,1261247206","3,4351605502","0,0005922029","0,0013604296"
gene:MTR_2g034640,"5634,876649275","-0,8182738317","0,1476314137","-5,542681001","2,98E-08","1,09E-07"
gene:MTR_2g034680,"4783,6592203935","-3,8553013059","0,1062400441","-36,2885891043","2,45E-288","9,65E-286"
gene:MTR_2g034750,"445,2757577749","-1,3995603536","0,2232676791","-6,2685309354","3,64E-10","1,54E-09"
gene:MTR_2g034760,"1313,9204015615","-2,506084967","0,2432028797","-10,3045036721","6,72E-25","6,36E-24"
gene:MTR_2g034780,"120,2446458807","-1,3557895377","0,4223821867","-3,2098643847","0,0013279761","0,0028920269"
gene:MTR_2g034810,"671,3726090406","-3,2109257188","0,247698329","-12,9630495775","1,98E-38","2,90E-37"
gene:MTR_2g034880,"365,2784270634","-1,0523787255","0,2925547748","-3,5972023576","0,0003216582","0,0007680125"
