,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_3g020930,"457,4536723837","11,0454524222","1,0487162184","10,5323558737","6,13E-26","8,48E-25"
gene:MTR_3g020950,"309,1219551277","12,2365615175","1,2572692498","9,7326499627","2,19E-22","2,43E-21"
gene:MTR_3g020970,"671,7142427691","1,0032870248","0,229491769","4,3717778159","1,23E-05","3,77E-05"
gene:MTR_3g020980,"3462,2707596017","11,9133833172","0,6255254813","19,0454005059","7,17E-81","5,06E-79"
gene:MTR_3g021040,"67,4778243804","8,2526092508","1,1488878947","7,1831283875","6,81E-13","4,13E-12"
gene:MTR_3g021050,"856,4475615752","11,0598717173","0,8671202526","12,7547150282","2,93E-37","6,94E-36"
gene:MTR_3g021100,"1280,6468358509","-0,8075849873","0,1876187863","-4,3043929827","1,67E-05","5,04E-05"
gene:MTR_3g021170,"525,6099287589","0,6968206848","0,1963316719","3,5492016036","0,0003864011","0,0009662963"
gene:MTR_3g021340,"300,7905393854","-0,7103776718","0,2246413171","-3,1622752264","0,0015654153","0,0035686221"
gene:MTR_3g021380,"126,2202975969","1,1288106936","0,2998274513","3,7648677228","0,0001666373","0,000438898"
gene:MTR_3g021400,"919,1577422143","1,2138692099","0,1863896496","6,5125355002","7,39E-11","3,78E-10"
gene:MTR_3g021420,"116,3606681235","-1,0592359917","0,2769883516","-3,82411746","0,0001312413","0,0003512309"
gene:MTR_3g021460,"470,4912547563","11,0879531235","1,0352287271","10,7106312195","9,07E-27","1,31E-25"
gene:MTR_3g021470,"5,2611476392","6,4062849868","1,5341716187","4,175729044","2,97E-05","8,66E-05"
gene:MTR_3g022000,"255,9262711999","-1,498508436","0,2978942866","-5,0303362759","4,90E-07","1,76E-06"
gene:MTR_3g022130,"496,5719163574","-4,6731049265","0,2754127234","-16,9676435738","1,43E-64","7,24E-63"
gene:MTR_3g022140,"152,3329605726","-1,5798147535","0,3200236641","-4,936556045","7,95E-07","2,80E-06"
gene:MTR_3g022220,"123,3461482774","-1,1179507681","0,38319565","-2,9174411771","0,0035291621","0,0075728322"
gene:MTR_3g022230,"7238,8076116947","-1,3337726713","0,1919544581","-6,9483808019","3,70E-12","2,12E-11"
gene:MTR_3g022730,"62,2197867097","-1,060772545","0,2997173265","-3,5392433182","0,0004012758","0,0010017322"
gene:MTR_3g022738,"34,9920729276","-1,6623741594","0,524979927","-3,1665480409","0,0015425986","0,0035214844"
gene:MTR_3g022790,"3154,1921293011","-1,6421444734","0,2247759878","-7,3056935022","2,76E-13","1,72E-12"
gene:MTR_3g022850,"146,5891791325","-1,2732811549","0,2098722528","-6,066934232","1,30E-09","5,97E-09"
gene:MTR_3g023020,"86,2454379846","0,7918010431","0,2549433747","3,1057918021","0,0018977028","0,0042650114"
gene:MTR_3g023030,"4873,8589247488","0,8984957279","0,2246446078","3,9996318473","6,34E-05","0,0001768019"
gene:MTR_3g023090,"16,187217248","2,1369026856","0,7239010273","2,9519265826","0,0031579801","0,0068307152"
gene:MTR_3g023150,"542,2046398211","-0,7212708375","0,2343821508","-3,0773283506","0,0020886509","0,0046612012"
gene:MTR_3g023180,"404,4616219496","0,4661113414","0,1531639782","3,0432177782","0,0023406288","0,0051758941"
gene:MTR_3g023320,"3666,152143475","0,8221627588","0,1542054163","5,3316075303","9,73E-08","3,77E-07"
gene:MTR_3g023330,"42,5233883472","1,5974302911","0,434745049","3,6744070914","0,0002384024","0,0006152744"
gene:MTR_3g023650,"96,4897814611","-2,4578809107","0,365396167","-6,7266193039","1,74E-11","9,38E-11"
gene:MTR_3g023690,"61,4263836854","-1,096023881","0,3289234518","-3,3321548678","0,0008617629","0,0020506206"
gene:MTR_3g023700,"60,2140397265","-1,7760570289","0,402161278","-4,4162805473","1,00E-05","3,11E-05"
gene:MTR_3g023710,"441,795889876","-1,0316007233","0,2585090405","-3,9905789039","6,59E-05","0,0001832314"
gene:MTR_3g023720,"11605,0057329891","2,0115347131","0,2785693536","7,2209476289","5,16E-13","3,16E-12"
gene:MTR_3g023740,"26,0797734334","-3,8822964963","0,7599345981","-5,1087244954","3,24E-07","1,19E-06"
gene:MTR_3g023780,"4588,5524142136","0,4901493105","0,1252828442","3,9123418195","9,14E-05","0,0002491839"
gene:MTR_3g023830,"1338,9310684307","0,8404732892","0,1223256206","6,8707870414","6,38E-12","3,58E-11"
gene:MTR_3g023870,"141,7747108697","0,7326260521","0,2499625949","2,9309427371","0,0033793507","0,0072769712"
gene:MTR_3g023880,"1137,943404683","0,6672052203","0,1632307006","4,087498355","4,36E-05","0,0001241428"
gene:MTR_3g023890,"60,501882882","-1,1689735455","0,3152108973","-3,7085442016","0,0002084543","0,0005417386"
gene:MTR_3g024330,"4571,7003030096","0,5855618531","0,1017411123","5,7554103721","8,64E-09","3,69E-08"
gene:MTR_3g024340,"63,4398396958","0,9513486391","0,2877218666","3,3064870954","0,000944737","0,0022368312"
gene:MTR_3g024380,"636,3620971166","1,2409861186","0,2108767202","5,8848891299","3,98E-09","1,75E-08"
gene:MTR_3g024450,"791,7716476422","-1,1525580339","0,137274306","-8,3960215655","4,62E-17","3,71E-16"
gene:MTR_3g024460,"2213,3824372721","-0,6726224328","0,159826188","-4,2084619618","2,57E-05","7,55E-05"
gene:MTR_3g024520,"31,2339660831","-1,8752924091","0,5790209609","-3,2387297449","0,0012006328","0,0027942698"
gene:MTR_3g025230,"393,5809896613","-5,2756934992","0,3460112818","-15,2471719183","1,72E-52","6,65E-51"
gene:MTR_3g025300,"4421,8207486275","1,0917787479","0,1351242467","8,0798137631","6,49E-16","4,84E-15"
gene:MTR_3g025295,"104,6390625212","10,663280058","1,2879048218","8,2795559717","1,24E-16","9,70E-16"
gene:MTR_3g025420,"3949,4167657722","12,1652589288","0,6008622519","20,2463358113","3,83E-91","3,20E-89"
gene:MTR_3g025425,"89,2862507595","2,5144695788","0,3082604994","8,1569632935","3,44E-16","2,62E-15"
gene:MTR_3g025470,"6,2224565705","3,9812919016","1,3597493574","2,9279601272","0,003411938","0,0073392108"
gene:MTR_3g025840,"912,8875576919","-1,5603315269","0,136221514","-11,45436929","2,24E-30","3,94E-29"
gene:MTR_3g025870,"524,2960206934","-0,428696479","0,144732779","-2,9619860955","0,0030566159","0,0066284251"
gene:MTR_3g025880,"216,1942735477","-1,0734477279","0,2803729751","-3,8286419284","0,0001288523","0,0003451918"
gene:MTR_3g026050,"24,864512907","8,6097988186","1,3600808978","6,3303578724","2,45E-10","1,20E-09"
gene:MTR_3g026060,"15,3931265999","5,2814057935","1,0875078498","4,8564300427","1,20E-06","4,13E-06"
gene:MTR_3g026070,"86,5078144432","9,4360193197","1,2295711116","7,6742363501","1,66E-14","1,13E-13"
gene:MTR_3g026110,"1602,1655275189","-0,6398660061","0,1316627412","-4,8598867088","1,17E-06","4,06E-06"
gene:MTR_3g026230,"122,2460456967","-1,620851","0,4654560807","-3,4822855843","0,0004971532","0,0012241741"
gene:MTR_3g026250,"2579,0121516795","-1,133285263","0,1555594964","-7,2852206961","3,21E-13","2,00E-12"
gene:MTR_3g026280,"8,6532982141","3,9401787178","1,1850471359","3,3249130761","0,0008844611","0,0021001585"
gene:MTR_3g026310,"16,1864797516","-5,2701618508","1,1197098053","-4,7067211754","2,52E-06","8,39E-06"
gene:MTR_3g026330,"44,6666572154","-2,7570488501","0,6700712766","-4,1145605646","3,88E-05","0,0001112702"
gene:MTR_3g026400,"137,3547484558","-4,9483157122","0,9249388775","-5,3498840112","8,80E-08","3,42E-07"
gene:MTR_3g026620,"22,665480031","-5,7286678046","1,0988126355","-5,2135073983","1,85E-07","6,98E-07"
gene:MTR_3g026650,"1811,0563231966","-3,786141255","0,3483594698","-10,8684895449","1,63E-27","2,45E-26"
gene:MTR_3g026775,"248,0953117342","2,6389157859","0,2361998791","11,1723841498","5,57E-29","9,05E-28"
gene:MTR_3g026780,"705,5358895139","2,7928685094","0,2979244742","9,3744178519","6,96E-21","7,12E-20"
gene:MTR_3g026820,"102,8180718134","1,5798466082","0,5555109496","2,8439522375","0,0044557727","0,0093891533"
gene:MTR_3g027090,"2524,423422185","-0,6706617711","0,1447866875","-4,6320679235","3,62E-06","1,18E-05"
gene:MTR_3g027150,"69,4375153828","-2,2846710677","0,354850927","-6,4383967859","1,21E-10","6,07E-10"
gene:MTR_3g027175,"5,7888996804","5,4970784314","1,4041634741","3,9148422053","9,05E-05","0,0002468093"
gene:MTR_3g027180,"168,7746752935","11,3601834921","1,2235127397","9,2848918716","1,62E-20","1,62E-19"
gene:MTR_3g027200,"374,7711322482","-1,074399398","0,2116170577","-5,0770926015","3,83E-07","1,40E-06"
gene:MTR_3g027280,"8,7647112403","5,4718440846","1,3473927972","4,0610608101","4,89E-05","0,0001382205"
gene:MTR_3g027320,"84,5971788829","1,5414462481","0,3811770199","4,0439117979","5,26E-05","0,0001481197"
gene:MTR_3g027420,"274,2559610676","-0,9589930148","0,2180846016","-4,3973440011","1,10E-05","3,38E-05"
gene:MTR_3g027610,"4282,5371046248","0,4004518423","0,1344003795","2,9795439846","0,0028867778","0,0062853985"
gene:MTR_3g027650,"175,2496382554","2,9752163297","0,4722853349","6,2996161633","2,98E-10","1,45E-09"
gene:MTR_3g027772,"248,2950678707","2,6102340199","0,2907753099","8,9768076271","2,79E-19","2,58E-18"
gene:MTR_3g027890,"2959,5572551315","1,465561402","0,2739491635","5,3497568059","8,81E-08","3,42E-07"
gene:MTR_3g028010,"5256,0922251863","0,6969778363","0,1535888417","4,5379457828","5,68E-06","1,81E-05"
gene:MTR_3g028040,"101,0648694016","2,8841789877","0,3631810686","7,9414353812","2,00E-15","1,45E-14"
gene:MTR_3g028060,"37,948147367","5,5281734767","0,8191772132","6,7484463523","1,49E-11","8,11E-11"
gene:MTR_3g028140,"2281,1273298191","0,6685983846","0,1315370255","5,0829671886","3,72E-07","1,36E-06"
gene:MTR_3g028210,"784,0547928314","-2,3679132646","0,3007921614","-7,8722572213","3,48E-15","2,48E-14"
gene:MTR_3g028260,"935,5974338292","-0,8624071675","0,2100116373","-4,1064732344","4,02E-05","0,0001149941"
gene:MTR_3g028270,"426,3567945776","-1,4214697305","0,2951476905","-4,816130284","1,46E-06","5,01E-06"
gene:MTR_3g028380,"250,8632885213","10,2387070008","1,1627009337","8,8059678151","1,30E-18","1,15E-17"
gene:MTR_3g028440,"1955,5589396179","11,614718816","0,7402203097","15,6908945395","1,75E-55","7,30E-54"
gene:MTR_3g028450,"121,7995480743","3,0709334239","0,33701727","9,1120951268","8,08E-20","7,73E-19"
gene:MTR_3g028465,"699,6840408317","2,3196674268","0,4770858296","4,8621595593","1,16E-06","4,02E-06"
gene:MTR_3g028490,"1716,1703442469","1,8606105458","0,3796131126","4,9013337101","9,52E-07","3,33E-06"
gene:MTR_3g028495,"77,2513986652","2,4213326223","0,396526573","6,106356515","1,02E-09","4,72E-09"
gene:MTR_3g028520,"166,0783562402","3,0254007643","0,4864334092","6,2195579232","4,99E-10","2,38E-09"
gene:MTR_3g028540,"103,4101065917","-2,0466917921","0,4775488077","-4,2858274566","1,82E-05","5,46E-05"
gene:MTR_3g028590,"14650,6888682935","-0,7419161195","0,1987678031","-3,7325769472","0,0001895308","0,0004954412"
gene:MTR_3g028600,"70,7135660354","-2,5337932787","0,447286515","-5,6648103486","1,47E-08","6,16E-08"
gene:MTR_3g028720,"5140,0928268994","2,6776006259","0,3440966941","7,7815354579","7,16E-15","4,99E-14"
gene:MTR_3g028740,"195,3015353249","-4,7539585877","0,443361396","-10,7225361321","7,98E-27","1,16E-25"
gene:MTR_3g029510,"4819,962504415","-0,9617774633","0,2697938803","-3,5648601901","0,0003640502","0,0009142764"
gene:MTR_3g029530,"343,5990595048","-0,818753462","0,1824925025","-4,4865046551","7,24E-06","2,28E-05"
gene:MTR_3g029590,"1131,2480212538","-1,0276081985","0,1810184103","-5,6768159478","1,37E-08","5,76E-08"
gene:MTR_3g030040,"15735,5130333191","-1,0730564362","0,1602438531","-6,6963968699","2,14E-11","1,15E-10"
gene:MTR_3g030050,"949,7198365839","0,4196263231","0,1387632146","3,0240458495","0,0024941864","0,0054883638"
gene:MTR_3g030055,"241,2759392292","0,736088075","0,1911039401","3,851768177","0,000117268","0,0003156176"
gene:MTR_3g030060,"47,8250262692","8,5784056782","1,2058305487","7,1141054501","1,13E-12","6,71E-12"
gene:MTR_3g030075,"46,0416600139","8,5282225013","1,2031921831","7,0879969311","1,36E-12","8,04E-12"
gene:MTR_3g030240,"119,0571515405","0,8425536473","0,2746395732","3,0678523036","0,0021560315","0,0047974345"
gene:MTR_3g030355,"8,9959273769","-5,0646101084","1,3614295758","-3,7200676396","0,0001991694","0,0005192051"
gene:MTR_3g030420,"1276,673088645","12,1199559709","1,5219190869","7,9636007428","1,67E-15","1,22E-14"
gene:MTR_3g030850,"330,7487574392","2,2558445294","0,3217853892","7,0104007357","2,38E-12","1,38E-11"
gene:MTR_3g030890,"304,9031462256","-1,1641342082","0,2205390582","-5,2785851987","1,30E-07","4,97E-07"
gene:MTR_3g030930,"142,036418572","-0,8692676371","0,2751250881","-3,159536061","0,0015802054","0,0035994527"
gene:MTR_3g030950,"39,7846186835","-1,5607601944","0,4978857866","-3,1347755574","0,0017198564","0,0038934532"
gene:MTR_3g030960,"578,4911596182","-2,1197875827","0,2658454617","-7,9737587735","1,54E-15","1,12E-14"
gene:MTR_3g030980,"321,0200735776","-1,7384020005","0,2620725779","-6,6332846197","3,28E-11","1,73E-10"
gene:MTR_3g031040,"1197,7240994608","-1,5458893273","0,3266276166","-4,7328800406","2,21E-06","7,42E-06"
gene:MTR_3g031940,"459,3796771314","-2,7575818069","0,4463483872","-6,1780929119","6,49E-10","3,06E-09"
gene:MTR_3g032110,"497,1614339009","-1,4108930442","0,3099090307","-4,5526038437","5,30E-06","1,70E-05"
gene:MTR_3g032150,"3292,9362002699","1,8686166005","0,2352403121","7,9434370055","1,97E-15","1,42E-14"
gene:MTR_3g032200,"536,2852247204","-1,9037666092","0,3921263163","-4,8549830243","1,20E-06","4,16E-06"
gene:MTR_3g032340,"354,1893148967","-2,4188561337","0,344013052","-7,0312917481","2,05E-12","1,19E-11"
gene:MTR_3g032370,"1718,53811545","1,6845797023","0,1905180231","8,8421015252","9,39E-19","8,41E-18"
gene:MTR_3g032390,"611,068136132","0,4902284548","0,1682745276","2,91326597","0,0035766982","0,0076679957"
gene:MTR_3g032500,"138,6171831725","-2,8942931959","0,4635098841","-6,2442966053","4,26E-10","2,04E-09"
gene:MTR_3g032520,"106,8899119387","-0,7733763027","0,2716456267","-2,8470044297","0,0044132748","0,009302736"
gene:MTR_3g032530,"5662,9265765314","-0,5316457573","0,166886935","-3,1856643377","0,0014442205","0,0033143213"
gene:MTR_3g032720,"3,4312772574","4,8027112321","1,6163373213","2,9713545364","0,0029648929","0,0064415779"
gene:MTR_3g032740,"2970,148042516","2,4917520671","0,3691269211","6,7503937663","1,47E-11","8,01E-11"
gene:MTR_3g032980,"2838,4426895779","2,6426392015","0,1520537896","17,3796339396","1,18E-67","6,37E-66"
gene:MTR_3g033080,"136,1500896919","5,3224995259","1,5702671234","3,3895503807","0,0007000734","0,0016883489"
gene:MTR_3g033100,"3948,4526609125","11,4152753692","0,5698741508","20,0312215466","2,94E-89","2,36E-87"
gene:MTR_3g033105,"880,7054075035","10,3946788269","0,6870887715","15,1285820092","1,05E-51","3,99E-50"
gene:MTR_3g033260,"571,503307072","11,4161408592","1,1051547416","10,329902619","5,16E-25","6,73E-24"
gene:MTR_3g033380,"2529,0817168395","-1,4678066189","0,2035817085","-7,2099140416","5,60E-13","3,42E-12"
gene:MTR_3g033470,"443,4557945749","-0,9803386469","0,2148114574","-4,5637167538","5,03E-06","1,62E-05"
gene:MTR_3g033510,"19,6229386828","8,2778995601","1,3953660329","5,9324215762","2,98E-09","1,33E-08"
gene:MTR_3g033520,"1875,9625547412","1,5086345456","0,20496334","7,360509179","1,83E-13","1,16E-12"
gene:MTR_3g033530,"668,208283787","-4,0475285276","0,3811150211","-10,6202282862","2,40E-26","3,39E-25"
gene:MTR_3g033690,"30,0879996819","-3,5287236367","0,6308459592","-5,5936375361","2,22E-08","9,15E-08"
gene:MTR_3g033790,"1956,7345255494","-1,2801403202","0,1167126706","-10,9683062994","5,43E-28","8,42E-27"
gene:MTR_3g033860,"377,810024782","4,27256527","0,2653421932","16,1020952552","2,47E-58","1,11E-56"
gene:MTR_3g033915,"219,4323712042","7,9345994758","0,6506191984","12,1954585644","3,29E-34","6,88E-33"
gene:MTR_3g033925,"81,1751389212","10,3116183485","1,2832912633","8,035290696","9,34E-16","6,89E-15"
gene:MTR_3g433945,"50,960066477","9,6268663211","1,2460321352","7,7260176921","1,11E-14","7,63E-14"
gene:MTR_3g033930,"347,6419482031","11,4451392235","1,210145161","9,4576581322","3,15E-21","3,28E-20"
gene:MTR_3g033955,"2084,7313837803","10,3062904771","0,5492518107","18,7642357772","1,48E-78","1,00E-76"
gene:MTR_3g033965,"270,3100787533","10,3283754106","1,0810975234","9,553601953","1,25E-21","1,34E-20"
gene:MTR_3g034030,"115,5575978198","-3,9316878298","0,6205048077","-6,336272952","2,35E-10","1,16E-09"
gene:MTR_3g034180,"305,760127878","-1,0692036133","0,2156171338","-4,9588063538","7,09E-07","2,51E-06"
gene:MTR_3g034210,"606,7557126584","1,0273282232","0,237567369","4,3243658728","1,53E-05","4,63E-05"
gene:MTR_3g034290,"954,7685948287","-3,3245935438","0,2475303371","-13,4310548851","3,98E-41","1,07E-39"
gene:MTR_3g034370,"433,4371374284","3,6771106274","0,3880995995","9,4746571034","2,68E-21","2,80E-20"
gene:MTR_3g034410,"744,6729741536","7,075155759","0,510908507","13,8481854606","1,30E-43","3,90E-42"
gene:MTR_3g034430,"675,260111012","2,0945432997","0,321761379","6,5096168664","7,53E-11","3,85E-10"
gene:MTR_3g034460,"658,109230516","1,1353192114","0,2246819163","5,0530066238","4,35E-07","1,58E-06"
gene:MTR_3g034540,"11,0228163109","-6,3762936926","1,3960279604","-4,5674541436","4,94E-06","1,59E-05"
gene:MTR_3g034610,"14,9778208868","-2,8501132407","0,7652033286","-3,7246482523","0,0001955877","0,0005104212"
gene:MTR_3g034640,"933,645785286","1,9344144398","0,2609230018","7,4137367195","1,23E-13","7,86E-13"
gene:MTR_3g434780,"385,3011363098","-0,5941886811","0,1866624539","-3,1832254889","0,0014564414","0,0033389371"
gene:MTR_3g434790,"92,4201380819","-2,7120165931","0,4209181605","-6,443097132","1,17E-10","5,89E-10"
gene:MTR_3g434840,"696,2067320886","0,6301759723","0,1705734269","3,6944557184","0,0002203583","0,0005710619"
gene:MTR_3g434850,"1350,7571852787","-0,7891335053","0,2406133519","-3,279674627","0,0010392687","0,0024452875"
gene:MTR_3g434890,"52,6487228691","6,1239387392","0,7857994883","7,7932587517","6,53E-15","4,57E-14"
gene:MTR_3g434960,"8,2548278167","5,3040098051","1,2207431362","4,3449024187","1,39E-05","4,23E-05"
gene:MTR_3g435000,"121,3029933944","4,2612318906","0,5314570939","8,0180167684","1,07E-15","7,91E-15"
gene:MTR_3g435080,"33,7441500356","-1,7689098939","0,4477162178","-3,9509622912","7,78E-05","0,0002144579"
gene:MTR_3g435130,"428,3016927516","-2,4644900033","0,2139202531","-11,520601567","1,04E-30","1,87E-29"
gene:MTR_3g435150,"158,0542243893","-1,5145464509","0,3173720401","-4,7721483287","1,82E-06","6,17E-06"
gene:MTR_3g435170,"275,6897697126","0,6494950058","0,2026192332","3,20549533","0,0013483023","0,0031099449"
gene:MTR_3g435230,"286,5516549859","-2,1913284079","0,1999586603","-10,9589072316","6,02E-28","9,32E-27"
gene:MTR_3g435370,"69,7928796681","-2,0811894482","0,4690826907","-4,436721903","9,13E-06","2,84E-05"
gene:MTR_3g435430,"818,9803814959","7,8922266947","0,3770615007","20,9308738229","2,80E-97","2,66E-95"
gene:MTR_3g435460,"237,7705897178","-2,2677425877","0,7143683032","-3,1744725758","0,0015010907","0,0034337465"
gene:MTR_3g435540,"670,1964437776","-2,932989233","0,3908792779","-7,5035679774","6,21E-14","4,05E-13"
gene:MTR_3g435660,"7,0330084485","-4,0875020138","1,3326511711","-3,0671957541","0,002160773","0,004806721"
gene:MTR_3g435720,"23,5094248708","-2,850342371","0,5959549413","-4,7828152325","1,73E-06","5,87E-06"
gene:MTR_3g435740,"980,6389851869","-2,4411243966","0,2801343851","-8,7141191041","2,93E-18","2,54E-17"
gene:MTR_3g436010,"1696,0776012447","1,5452108179","0,2436616582","6,3416248136","2,27E-10","1,12E-09"
gene:MTR_3g436100,"41,5186606289","3,6005814938","1,1005057042","3,2717517773","0,0010688337","0,0025082467"
gene:MTR_3g436390,"371,3674324915","-0,9315917926","0,3112129237","-2,993422579","0,0027586749","0,006024513"
gene:MTR_3g436490,"5,9228585071","6,5214867409","1,5505216357","4,2059953184","2,60E-05","7,63E-05"
gene:MTR_3g436500,"569,8949999762","9,8333252703","0,7282932581","13,5018760107","1,52E-41","4,17E-40"
gene:MTR_3g436830,"1899,6998552866","10,5116556238","0,5028818921","20,9028318369","5,05E-97","4,75E-95"
gene:MTR_3g436840,"141,5116717006","10,1399796913","1,1912479946","8,5120644379","1,71E-17","1,42E-16"
gene:MTR_3g436850,"21,7447554342","7,4432092523","1,2440467271","5,9830624447","2,19E-09","9,85E-09"
gene:MTR_3g436860,"1013,3726536399","2,0876578752","0,1534439628","13,6053438486","3,72E-42","1,05E-40"
gene:MTR_3g436990,"323,7535117767","12,3037447318","1,2379757362","9,9385992565","2,83E-23","3,30E-22"
gene:MTR_3g437110,"141,1438134205","-0,6068456057","0,205196063","-2,957394001","0,003102514","0,0067191061"
gene:MTR_3g437580,"4702,5654346944","-2,9333388614","0,3105293617","-9,446252828","3,51E-21","3,64E-20"
gene:MTR_3g437630,"1594,8031152184","0,9626312037","0,209851497","4,5872019851","4,49E-06","1,45E-05"
gene:MTR_3g437740,"5085,4963342622","-0,389217787","0,1310720503","-2,9694949165","0,0029828975","0,0064793447"
gene:MTR_3g437790,"11,8654785897","-2,0543574884","0,7187803861","-2,8581156751","0,00426165","0,0090080171"
gene:MTR_3g437990,"4830,4705922775","0,7015834253","0,2468371825","2,8422923079","0,0044790404","0,0094350045"
gene:MTR_3g438070,"31,407398939","-6,9424833086","1,2459996581","-5,5718179885","2,52E-08","1,03E-07"
gene:MTR_3g035630,"2869,5016874205","1,0943599827","0,3580096878","3,0567887406","0,0022372189","0,0049633633"
gene:MTR_3g035635,"10971,0646418374","0,6844720998","0,2398127223","2,8541942785","0,0043146137","0,0091088878"
gene:MTR_3g035810,"987,121356308","-0,6462110973","0,1910991639","-3,3815485336","0,000720785","0,0017340198"
gene:MTR_3g035960,"675,358991569","0,7766090035","0,2391432904","3,2474630684","0,0011643877","0,0027135501"
gene:MTR_3g035970,"2286,9653281266","-1,4033889646","0,2983067674","-4,7045160143","2,54E-06","8,48E-06"
gene:MTR_3g036100,"289,7773768796","-3,0331801916","0,6512685758","-4,6573415397","3,20E-06","1,05E-05"
gene:MTR_3g037080,"446,7502920308","0,8396574251","0,2513245076","3,3409293553","0,0008349847","0,0019914454"
gene:MTR_3g037110,"391,1950405022","-4,2327199341","0,2883478818","-14,6792128584","8,76E-49","3,08E-47"
gene:MTR_3g037230,"745,6725153941","1,223138368","0,1452989896","8,4180789655","3,83E-17","3,10E-16"
gene:MTR_3g037330,"2067,3585118246","0,9885928433","0,1454045309","6,7989136064","1,05E-11","5,80E-11"
gene:MTR_3g037380,"633,557555446","0,6095375211","0,180094672","3,3845394434","0,0007129777","0,0017169545"
gene:MTR_3g037400,"57,0066542987","-1,5007452739","0,3950192713","-3,7991697694","0,0001451816","0,0003859294"
gene:MTR_3g037560,"47,9906410713","-1,5409896726","0,3774309672","-4,0828384703","4,45E-05","0,0001265213"
gene:MTR_3g037670,"20,5768786599","-2,5093809085","0,6353880933","-3,9493672214","7,84E-05","0,0002157779"
gene:MTR_3g037690,"71,3268215893","-2,9132494956","0,7762502909","-3,7529770097","0,0001747469","0,0004589821"
gene:MTR_3g037720,"2417,7965479375","-0,487837095","0,1646665303","-2,9625759041","0,0030507658","0,0066184922"
gene:MTR_3g037730,"61,6168017905","-1,7941340579","0,3343675386","-5,365754299","8,06E-08","3,14E-07"
gene:MTR_3g039990,"3,4060083924","-4,7201202163","1,6301114743","-2,8955812475","0,0037845705","0,0080760053"
gene:MTR_3g040070,"355,8440466583","-1,3032751017","0,2464127721","-5,2889916798","1,23E-07","4,71E-07"
gene:MTR_3g040440,"898,6598306341","-0,4611081975","0,1588016025","-2,9036747118","0,0036881113","0,0078911655"
gene:MTR_3g040450,"250,6662403372","-1,4303019885","0,2796252151","-5,115067996","3,14E-07","1,16E-06"
gene:MTR_3g040540,"260,1325410899","-0,7964901455","0,2014111146","-3,954549117","7,67E-05","0,000211471"
gene:MTR_3g040680,"27,3960499298","3,328547094","0,8296779801","4,0118542056","6,02E-05","0,0001683261"
gene:MTR_3g040800,"1703,1838822342","1,177004153","0,2285487074","5,1499050959","2,61E-07","9,67E-07"
gene:MTR_3g044760,"8,0767909561","5,257649527","1,2986951321","4,0484093587","5,16E-05","0,0001454466"
gene:MTR_3g044990,"46,8318654738","7,276732718","1,0541272365","6,9030876596","5,09E-12","2,88E-11"
gene:MTR_3g045040,"13,1938427981","-2,4545152705","0,7286196555","-3,3687195399","0,0007551823","0,0018098105"
gene:MTR_3g045180,"62,4454117219","-2,9662346417","0,4231046697","-7,010640283","2,37E-12","1,38E-11"
gene:MTR_3g043900,"237,3425005188","1,94054771","0,223855185","8,6687637377","4,37E-18","3,75E-17"
gene:MTR_3g045440,"78,4746809783","-5,6789864412","0,7283867257","-7,7966638331","6,36E-15","4,45E-14"
gene:MTR_3g045460,"2055,5502659096","0,9837614362","0,1315756095","7,4767765847","7,62E-14","4,94E-13"
gene:MTR_3g041720,"462,5884057206","-0,7152860003","0,1810101523","-3,9516347073","7,76E-05","0,0002139463"
gene:MTR_3g045700,"43,6235673511","1,3144276979","0,3208250331","4,0970234933","4,18E-05","0,0001194607"
gene:MTR_3g045770,"1049,3930300199","-1,2941655744","0,2075208673","-6,2363153691","4,48E-10","2,14E-09"
gene:MTR_3g045790,"1827,5445646407","3,1747797169","0,3078373551","10,3131724087","6,14E-25","7,95E-24"
gene:MTR_3g046300,"477,1710287293","1,402502122","0,2798565745","5,0115032124","5,40E-07","1,94E-06"
gene:MTR_3g046320,"434,0269979715","-1,585088953","0,2051620128","-7,7260352978","1,11E-14","7,63E-14"
gene:MTR_3g046330,"1122,1333184103","-2,2739339449","0,1929580332","-11,784603666","4,69E-32","9,01E-31"
gene:MTR_3g046650,"47,0084578401","2,743214509","0,5848138973","4,6907478118","2,72E-06","9,03E-06"
gene:MTR_3g046670,"19,8900077646","-3,9713552759","0,9913963325","-4,0058200196","6,18E-05","0,0001724817"
gene:MTR_3g046760,"1015,6892731571","-2,7575589603","0,468682065","-5,8836451535","4,01E-09","1,76E-08"
gene:MTR_3g046880,"160,1067965618","-2,6348891748","0,410601946","-6,4171375718","1,39E-10","6,94E-10"
gene:MTR_3g047190,"571,8269923692","13,1305811593","1,1927448125","11,0087095092","3,47E-28","5,43E-27"
gene:MTR_3g047380,"74,5067044663","3,6605801253","0,8188332073","4,4704832349","7,80E-06","2,45E-05"
gene:MTR_3g047390,"2605,2160574337","-1,3755026852","0,1577989697","-8,7168039673","2,86E-18","2,48E-17"
gene:MTR_3g047890,"467,8514140934","-1,8729560627","0,1853826174","-10,1031913823","5,35E-24","6,54E-23"
gene:MTR_3g047930,"25,0552665964","-1,7061591869","0,4936099885","-3,4564924267","0,0005472546","0,0013410429"
gene:MTR_3g047950,"52,8618465297","-2,9402474996","0,6193514258","-4,7473007683","2,06E-06","6,94E-06"
