"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PsCam000178",984.720774386715,7.78559766806754,2.55017431948195,3.05296685351656,0.00226590965482634,0.103077753683856
"PsCam000180",43752.4874532565,10.7793570676665,2.82227927494247,3.81938001790635,0.000133787515403431,0.015250598011362
"PsCam000266",709.930129994272,9.64016756433305,2.90401978606726,3.31959431219584,0.000901483484533803,0.0532575037575267
"PsCam000288",93944.3995566321,10.4221472567405,2.78201124445303,3.74626352697924,0.000179488039247689,0.0185037151536781
"PsCam000562",24726.7746136245,-9.3334484027709,2.67553488159155,-3.48844205582507,0.000485844112729405,0.0365638141642775
"PsCam000676",39444.8079444168,8.64000611536987,2.595942486217,3.32827331932177,0.000873860875817769,0.0524661364171415
"PsCam000812",2334.62463191191,6.88790707825914,2.399052676292,2.87109455591661,0.00409053147047979,0.154520572744723
"PsCam000959",3825.62599211932,10.0705902873194,2.79730360791053,3.60010628050551,0.000318087138701593,0.0276202107417531
"PsCam000995",3697.50092986003,-6.37911641797024,2.32483474914323,-2.74390101073685,0.00607138428948385,0.196916900607644
"PsCam001286",305.415081372588,6.82750225569451,2.4924241292779,2.73930194122802,0.00615697992929492,0.198898892197797
"PsCam001615",63509.3957475944,15.1250087730371,3.2714362695195,4.62335424778383,3.77584079330214e-06,0.00433157072051613
"PsCam001961",1880.23380778291,-6.16255215826422,2.30282738519734,-2.67608080304991,0.00744886839582094,0.225434992526623
"PsCam001970",10408.6360102072,-6.63691316255594,2.35374322761249,-2.81972692887493,0.00480645323507855,0.170139239276187
"PsCam002076",3855.65808022171,6.98444551513278,2.4055738399809,2.90344257950038,0.00369084645197489,0.142543795210899
"PsCam002079",106323.898752919,8.47222522115486,2.57564520195132,3.2893603570617,0.00100415370364558,0.057358678224135
"PsCam002081",2742.63453891237,6.72024413833427,2.37390312301126,2.83088390305066,0.00464195668749559,0.166595383142352
"PsCam002284",6905.8401564666,8.672619413838,2.60989519324437,3.32297612420866,0.000890625370688691,0.053100972562075
"PsCam002388",12988.1969030725,5.8156822590963,2.23814394365042,2.59843978113887,0.00936484692458281,0.265080570354131
"PsCam002495",10301.4800982206,7.08105548029227,2.41178432917742,2.93602350534693,0.00332449130533148,0.131939473952082
"PsCam002520",3376.4478381146,6.83480961323485,2.38697447040639,2.86337776041283,0.0041915051049025,0.155391523876471
"PsCam002743",2431.05902921109,7.60309907292944,2.49362594987409,3.0490134550105,0.00229594198478285,0.103863277619302
"PsCam002763",3672.14839789194,-8.86133042735721,2.64989174074163,-3.34403488682793,0.000825693534774211,0.0502547987841927
"PsCam002814",114.619507846384,-10.1127221132243,3.5769811641331,-2.82716672221424,0.00469618707410599,NA
"PsCam002821",3421.40711793652,15.3533287990618,3.89942361895527,3.93733287258881,8.23922775541416e-05,0.0121871787436182
"PsCam003054",8559.14510918001,6.15841778976858,2.28822017913877,2.69135717179387,0.0071161962225615,0.218173807411139
"PsCam003330",78.1900518642002,-9.56093564973223,3.57969857872009,-2.6708772930124,0.00756532971070724,NA
"PsCam003403",21584.3045822247,12.5678742693974,3.02355870192455,4.15664966630142,3.22948634952551e-05,0.00779149393169845
"PsCam003468",19142.9386825406,7.49221274381138,2.46185191530235,3.04332388850905,0.00233980350328595,0.104930252081503
"PsCam003875",3387.40629235315,11.8959956275326,3.09684352324773,3.84132925613788,0.000122369841970836,0.0147620371424946
"PsCam004396",334.20323683168,6.21383971737708,2.38029424534306,2.6105342772366,0.00904009119023011,0.259624194937175
"PsCam004597",22015.0606861311,7.87632354070601,2.5083818599689,3.14000179414615,0.00168946799998232,0.0863965888686609
"PsCam004699",5609.84004681749,9.03650723471936,2.65618707961582,3.40205978113046,0.000668800064895323,0.0442153793587839
"PsCam005164",1611.36665216806,-6.37878889184325,2.33713880377819,-2.72931538406336,0.00634659741552463,0.202441633867002
"PsCam005249",1261.94004917797,-10.1294911987659,2.94258316500769,-3.44238059920371,0.000576618352446352,0.0404351666338802
