,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
contig_40667,"10,7115940808","7,1279417184","1,3547311486","5,2615175535","1,43E-07","1,26E-06"
contig_40673,"24,1438887004","8,3027259311","1,2777285954","6,4980356242","8,14E-11","1,09E-09"
contig_40681,"4,6066788469","4,9188678554","1,4650848421","3,3573945441","0,0007868075","0,0036050485"
contig_40683,"74,4675792195","6,7543626125","0,7265753329","9,2961628431","1,46E-20","5,45E-19"
contig_40688,"4,8116634299","5,9455402327","1,5532526962","3,8277997182","0,0001292939","0,0007033014"
contig_40692,"143,1129357959","10,8742222645","1,2119100664","8,9727963864","2,89E-19","9,47E-18"
contig_40693,"3,6774232265","5,622329786","1,7043212829","3,2988673218","0,0009707578","0,0043506451"
contig_40698,"15,0991284422","6,6600500564","1,284253156","5,1859324037","2,15E-07","1,86E-06"
contig_40700,"8,2293626455","5,7806965048","1,3598292668","4,2510458083","2,13E-05","0,0001343743"
contig_40701,"7,6135318242","3,6925065322","1,0293525699","3,5872126228","0,0003342318","0,0016687579"
contig_40703,"58,2597892544","8,6107051839","1,2203448173","7,0559607925","1,71E-12","2,78E-11"
contig_40704,"149,4216116293","10,9375163678","1,2146540419","9,0046350572","2,16E-19","7,23E-18"
contig_40707,"8,2436274917","6,7615988829","1,3922342033","4,8566533325","1,19E-06","9,27E-06"
contig_40712,"124,0988760939","9,707288705","1,2066955691","8,0445217118","8,66E-16","2,01E-14"
contig_40715,"24,4509969377","7,3552264224","1,2535372857","5,8675769013","4,42E-09","4,79E-08"
contig_40716,"763,6756182764","-4,8615443997","0,2970929952","-16,3637126337","3,47E-60","1,14E-57"
contig_40719,"253,2259628751","3,8908037431","0,2854328741","13,6312390622","2,61E-42","3,99E-40"
contig_40720,"80,4098813516","10,0478878612","1,2170162318","8,2561658577","1,50E-16","3,74E-15"
contig_40721,"230,5865162299","-3,3030517761","0,3868115607","-8,5391754326","1,35E-17","3,74E-16"
contig_40725,"95,5279846954","8,4387712431","1,0584970088","7,972409155","1,56E-15","3,51E-14"
contig_40728,"45,3182227309","4,4187604662","0,5775178165","7,6512972246","1,99E-14","3,96E-13"
contig_40731,"36,4456287318","-3,5042254867","0,581373488","-6,027494475","1,67E-09","1,91E-08"
contig_40733,"5,0065449364","6,0555470041","1,4878775679","4,0699229122","4,70E-05","0,000279105"
contig_40737,"8,1095299827","6,7429280195","1,3752310231","4,9031238433","9,43E-07","7,44E-06"
contig_40738,"141,1209563841","5,7322255418","0,4522421632","12,6751240993","8,12E-37","9,85E-35"
contig_40749,"23,5446890473","8,2715562691","1,2595067839","6,5672979096","5,12E-11","7,05E-10"
contig_40753,"4,1019531131","5,7410570837","1,5203546863","3,7761300936","0,0001592838","0,0008513459"
contig_40759,"21,0460068237","8,1170528401","1,2747011512","6,3678085113","1,92E-10","2,45E-09"
contig_40772,"6,3570530139","6,3873959586","1,416817295","4,5082707427","6,54E-06","4,52E-05"
contig_40779,"36,410152255","1,9888740939","0,4038244109","4,9250962552","8,43E-07","6,70E-06"
contig_40780,"47,8507659373","1,9438208305","0,3548420863","5,477988395","4,30E-08","4,09E-07"
contig_40786,"530,7816950093","8,4470877372","0,5166264039","16,3504762299","4,32E-60","1,41E-57"
contig_40794,"4,4704785361","5,8801886043","1,4950494919","3,9331063194","8,39E-05","0,0004742152"
contig_40795,"24,7762081861","8,3418287384","1,253977646","6,652294612","2,89E-11","4,09E-10"
contig_40797,"17,760364962","6,9066958417","1,29182475","5,3464650229","8,97E-08","8,16E-07"
contig_40798,"39,05188932","8,0333700416","1,2305925375","6,528050347","6,66E-11","9,03E-10"
contig_40802,"20,0720039504","8,0516799842","1,2739923947","6,3200377159","2,61E-10","3,29E-09"
contig_40803,"24,6198733176","8,3365861509","1,2539322978","6,6483542738","2,96E-11","4,19E-10"
contig_40805,"19,7311426922","8,0265091441","1,2830855275","6,2556306435","3,96E-10","4,89E-09"
contig_40809,"19,0069999389","7,9678464675","1,2696790869","6,2754805917","3,49E-10","4,33E-09"
contig_40810,"13,5535128983","7,4726465754","1,3116597858","5,6970920784","1,22E-08","1,24E-07"
contig_40811,"104,8788205255","10,427186597","1,2084956366","8,6282368598","6,23E-18","1,79E-16"
contig_40812,"13,8370360363","4,5973545942","0,9144515272","5,0274448207","4,97E-07","4,09E-06"
contig_40818,"18,0679387972","7,876201028","1,2945136574","6,0842934976","1,17E-09","1,37E-08"
contig_40820,"3,5445003451","5,5120436375","1,6046316878","3,4350833774","0,0005923715","0,0027907349"
contig_40821,"3,0602123111","5,3249963012","1,6125368896","3,3022477412","0,0009591332","0,0043043622"
contig_40823,"25,9295881106","4,6825477197","0,6935521338","6,7515439596","1,46E-11","2,15E-10"
contig_40824,"18,1305996366","7,9035707707","1,286264682","6,1445912973","8,02E-10","9,56E-09"
contig_40826,"194,9425667313","11,322692492","1,2051026358","9,3956250331","5,69E-21","2,23E-19"
contig_40831,"12,0673769937","3,5230622575","0,7886625211","4,4671353884","7,93E-06","5,41E-05"
contig_40832,"51,6978136914","-2,8516655723","0,4255126002","-6,7017182819","2,06E-11","2,97E-10"
contig_40840,"32,1281734944","4,6523705581","0,6545792737","7,1074211257","1,18E-12","1,95E-11"
contig_40844,"21,5534027411","-2,273524529","0,5954560995","-3,8181228319","0,000134471","0,0007291004"
contig_40850,"3,7638196888","5,6441945366","1,5595231368","3,6191797373","0,0002955383","0,0014935522"
contig_40851,"3,5373715559","5,5106739553","1,6236497784","3,3940040694","0,0006887867","0,0031980947"
contig_40861,"7,5701536621","4,7005281766","1,2322115265","3,8147088185","0,0001363436","0,0007380475"
contig_40871,"3,2277532885","5,4044606356","1,5943551003","3,3897471364","0,0006995712","0,003243216"
contig_40875,"13,4735610845","-2,0426514447","0,6399233577","-3,1920251389","0,0014127904","0,0061027192"
contig_40883,"226,6513321252","10,5785013409","1,2077497622","8,7588519347","1,97E-18","5,97E-17"
contig_40884,"15,8439331094","7,7111438626","1,3284629923","5,804560539","6,45E-09","6,83E-08"
contig_40891,"18,3919895012","7,9110876842","1,2984035666","6,0929343448","1,11E-09","1,30E-08"
contig_40893,"12,6214317682","7,3776605593","1,3210877415","5,5845348705","2,34E-08","2,30E-07"
contig_40894,"478,4964608401","11,6545875457","1,2043599858","9,6769966485","3,78E-22","1,64E-20"
contig_40897,"15,667561359","7,7016913814","1,3195092075","5,8367848727","5,32E-09","5,69E-08"
contig_40898,"5,8816025683","4,3490618711","1,2913127838","3,367938369","0,0007573252","0,0034819428"
contig_40899,"66,2337609849","6,8721548508","0,8422397853","8,1593804643","3,37E-16","8,12E-15"
contig_40904,"4,487787584","5,8586161653","1,5165604245","3,8630944542","0,0001119597","0,0006170847"
contig_40907,"35,5625202071","8,8730052382","1,257137074","7,0581048175","1,69E-12","2,74E-11"
contig_40908,"47,5402776031","9,293618086","1,2519990904","7,4230230338","1,14E-13","2,11E-12"
contig_40909,"31,2744536666","5,4665584116","0,7491867628","7,2966564325","2,95E-13","5,19E-12"
contig_40910,"66,9641653664","8,8195222394","1,2215862294","7,2197295834","5,21E-13","8,98E-12"
contig_40911,"118,0364674716","10,5961213618","1,2080204847","8,771474901","1,76E-18","5,36E-17"
contig_40913,"84,8149712143","10,1207736938","1,2126086106","8,3462822258","7,04E-17","1,82E-15"
contig_40924,"67,8583330467","9,7959700075","1,231290831","7,955853939","1,78E-15","3,99E-14"
contig_40928,"13,5715924854","2,4834431653","0,6857241002","3,6216361137","0,0002927457","0,0014817993"
contig_40933,"3,4095518442","5,4849348675","1,6107119999","3,4052859033","0,0006609482","0,0030805976"
contig_40937,"7,7359785724","5,6861802528","1,3643175615","4,167783523","3,08E-05","0,0001887086"
contig_40940,"9,0821833703","6,8981241627","1,3479129527","5,1176332631","3,09E-07","2,61E-06"
contig_40944,"15,7816384107","-3,488456104","0,9764733646","-3,5725051298","0,0003535826","0,0017561219"
contig_40945,"59,4959686568","8,6462222824","1,2240658867","7,0635268711","1,62E-12","2,64E-11"
contig_40948,"9,2091520901","6,9142149686","1,3556432657","5,1003203746","3,39E-07","2,85E-06"
contig_40952,"200,6905348193","9,5083724083","1,0519210672","9,0390550248","1,58E-19","5,36E-18"
contig_40958,"13,3642239051","3,6752838424","0,7923112161","4,6386871317","3,51E-06","2,53E-05"
contig_40959,"3,6867524934","5,619026374","1,6218096373","3,4646645604","0,0005308932","0,0025324915"
contig_40960,"234,0768871965","9,7335621127","1,0474975562","9,29220508","1,51E-20","5,65E-19"
contig_40979,"120,5866974373","7,4433678884","0,7033561012","10,5826449442","3,59E-26","2,17E-24"
contig_40983,"10,6297834344","3,3147992606","0,7876898169","4,2082545561","2,57E-05","0,0001602788"
contig_40985,"83,808103976","4,1158397039","0,3761564679","10,9418288813","7,27E-28","5,02E-26"
contig_40990,"7,4563514856","6,6263241503","1,4844306029","4,4638827421","8,05E-06","5,49E-05"
contig_40993,"7,2860826744","6,5843793236","1,3893016292","4,7393447076","2,14E-06","1,60E-05"
contig_41008,"7,3835103874","6,5716790085","1,4302132614","4,594894472","4,33E-06","3,08E-05"
contig_41010,"5,5884355415","6,2026775172","1,4435710179","4,2967595223","1,73E-05","0,000111281"
contig_41019,"54,6223895473","7,6266229512","1,0725476252","7,1107545921","1,15E-12","1,91E-11"
contig_41022,"9,3379976519","6,9482019679","1,3482685557","5,1534258055","2,56E-07","2,18E-06"
contig_41024,"827,6288475731","13,4081777826","1,1972816586","11,1988500671","4,13E-29","3,13E-27"
contig_41026,"14,7710849267","-5,2162427993","1,1538207462","-4,5208433083","6,16E-06","4,28E-05"
contig_41032,"114,4876025518","-1,2023376869","0,3078410227","-3,9057097598","9,39E-05","0,0005255568"
contig_41037,"4,4847288466","4,8907758686","1,4801089406","3,3043350624","0,0009520198","0,0042774366"
contig_41041,"7,5278580697","4,7374513008","1,2267719527","3,8617212356","0,000112591","0,0006201427"
contig_41042,"2,8419188175","5,2419465918","1,6658419547","3,1467250402","0,0016511015","0,0070260867"
contig_41059,"29,2378559491","8,5857804047","1,2591472284","6,8187263658","9,19E-12","1,37E-10"
contig_41063,"6,8190891528","4,610390131","1,2764604247","3,6118551282","0,0003040144","0,0015325669"
contig_41064,"63,6328673426","9,7143354047","1,2337659678","7,8737261831","3,44E-15","7,46E-14"
contig_41081,"11,8210695718","2,2257905555","0,6615400682","3,3645589473","0,0007666611","0,0035200329"
contig_41082,"98,8924934122","10,3422592358","1,2096673526","8,5496721175","1,23E-17","3,43E-16"
contig_41088,"5,1000701879","6,0664182925","1,4690669714","4,1294361731","3,64E-05","0,0002200254"
contig_41089,"29,8127054022","5,3970780091","0,7659549764","7,046207904","1,84E-12","2,96E-11"
contig_41090,"4,4704785361","5,8801886043","1,4950494919","3,9331063194","8,39E-05","0,0004742152"
contig_41095,"45,4360569031","9,2262230497","1,2296662193","7,5030304197","6,24E-14","1,18E-12"
contig_41103,"15,083793912","7,6439917256","1,3051808743","5,8566531858","4,72E-09","5,09E-08"
contig_41107,"4,6909725074","5,9312453289","1,6736516729","3,5438947213","0,0003942626","0,0019394126"
contig_41109,"3,4501241017","5,5150730465","1,5847914847","3,4799991669","0,0005014153","0,0024063452"
contig_41110,"4,0775152759","5,7617571019","1,553841746","3,7080720201","0,0002088433","0,0010885924"
contig_41112,"62,7880075861","9,6887264462","1,2178692001","7,955473745","1,78E-15","4,00E-14"
contig_41115,"161,3601490354","11,0473959353","1,2069890201","9,1528553713","5,54E-20","1,97E-18"
contig_41126,"11,0835206896","7,2046475921","1,4739916922","4,8878481677","1,02E-06","8,00E-06"
contig_41131,"10,638571571","3,4836025029","0,9940162264","3,5045730747","0,00045734","0,0022152171"
contig_41132,"4,0369430184","5,7380033608","1,5261149017","3,7598763727","0,0001699973","0,0009032037"
contig_41138,"6,6047053884","5,4364292305","1,4077681615","3,8617361716","0,0001125841","0,0006201427"
contig_41139,"5,3731935174","6,1367054159","1,4566811714","4,2127992978","2,52E-05","0,0001574089"
contig_41141,"121,201233503","10,6363184726","1,2160539016","8,7465847183","2,20E-18","6,60E-17"
contig_41148,"17,4487022622","7,8344347458","1,2973706428","6,038702039","1,55E-09","1,79E-08"
contig_41150,"14,3761092147","7,564662757","1,2928937012","5,8509549159","4,89E-09","5,25E-08"
contig_41152,"60,3079983794","4,5389209708","0,4537438667","10,0032668291","1,47E-23","7,24E-22"
contig_41153,"14,3179862764","3,045040258","0,6842722747","4,4500418481","8,59E-06","5,82E-05"
contig_41155,"591,4964223288","10,4823103051","0,8596161504","12,1941756212","3,34E-34","3,59E-32"
contig_41164,"27,2092877212","3,3128923743","0,5157625673","6,4232896768","1,33E-10","1,74E-09"
contig_41169,"4,4847361145","5,8841636132","1,491785661","3,9443760367","8,00E-05","0,0004543604"
contig_41170,"7,1708217443","3,2296047609","0,9547266894","3,3827531971","0,0007176309","0,0033180882"
contig_41171,"9,9390741469","7,0366088771","1,337745477","5,2600505836","1,44E-07","1,27E-06"
contig_41176,"49,343830724","9,3459148814","1,2323434383","7,5838557589","3,35E-14","6,52E-13"
contig_41179,"103,7029822145","10,4112780349","1,2084300442","8,6155405398","6,96E-18","1,99E-16"
contig_41182,"34,3107893283","8,8186059869","1,2456966012","7,0792566813","1,45E-12","2,36E-11"
contig_41190,"10,1492130014","7,0390466308","1,3560562543","5,1908219946","2,09E-07","1,81E-06"
contig_41199,"2,6672490509","5,1495434871","1,6945481654","3,0388888272","0,0023745246","0,009703388"
contig_41201,"311,9213154312","9,1398313263","0,7608283012","12,0130012412","3,04E-33","3,07E-31"
contig_41202,"4,8491842178","5,9844526007","1,4797668363","4,0441861879","5,25E-05","0,0003083966"
contig_41205,"217,8372775287","11,481894204","1,2036089342","9,5395554801","1,43E-21","5,96E-20"
contig_41207,"8,29625685","6,7818417164","1,3738468234","4,9363885411","7,96E-07","6,35E-06"
contig_41208,"36,3995228794","8,8988610345","1,2351899936","7,2044471541","5,83E-13","9,98E-12"
contig_41215,"4,7619367636","5,9876689834","1,5103467137","3,9644334171","7,36E-05","0,0004209466"
contig_41216,"3,8743303525","5,6822036735","1,7586325092","3,2310352754","0,0012334272","0,0054079612"
contig_41227,"5,2453738057","6,1180735194","1,5470851143","3,9545810781","7,67E-05","0,0004370299"
contig_41245,"16,5661990208","7,7759898135","1,2891695748","6,0317819822","1,62E-09","1,86E-08"
contig_41250,"27,1620304906","8,4861024803","1,2539303976","6,7676024893","1,31E-11","1,93E-10"
contig_41252,"6,9104284622","6,4997677061","1,4062953158","4,6219080966","3,80E-06","2,72E-05"
contig_41255,"5,4543380325","6,1748415613","1,4509800964","4,2556349163","2,08E-05","0,0001318776"
contig_41256,"10,9402426914","7,167609351","1,3226107979","5,4192883969","5,98E-08","5,58E-07"
contig_41261,"8,2748704824","6,7780791016","1,3821677009","4,9039484119","9,39E-07","7,41E-06"
contig_41262,"4,3141436675","5,8501191452","1,5615378656","3,7463831484","0,0001794025","0,0009482723"
contig_41264,"73,7233335109","8,0726095249","1,0779531828","7,4888312902","6,95E-14","1,31E-12"
contig_41269,"162,66872532","10,0977704683","1,2118914934","8,3322397453","7,93E-17","2,04E-15"
contig_41270,"5,3334722518","6,1076407074","1,4976156596","4,0782430848","4,54E-05","0,0002702494"
contig_41271,"54,6023951932","-4,6459252645","0,552375904","-8,4108036411","4,07E-17","1,08E-15"
contig_41282,"15,7610866105","7,7075180821","1,3064142628","5,8997504097","3,64E-09","3,99E-08"
contig_41286,"5,4859046589","6,1606474793","1,4618398547","4,2143107943","2,51E-05","0,0001565191"
contig_41288,"15,8290030203","3,565447856","0,6788283329","5,2523556888","1,50E-07","1,32E-06"
contig_41289,"205,1748588144","11,3966503773","1,2075915324","9,4375043806","3,82E-21","1,52E-19"
contig_41293,"3,9527470337","5,7140671224","1,5609100036","3,6607281067","0,0002514995","0,0012898409"
contig_41294,"728,5207801556","13,2245112476","1,203476288","10,9885931109","4,34E-28","3,04E-26"
contig_41295,"18,6450840762","2,5799309151","0,6405349333","4,0277755059","5,63E-05","0,0003291645"
contig_41302,"5,3202405235","6,1442202176","1,4931694462","4,114884773","3,87E-05","0,0002333703"
contig_41305,"8,4996531976","4,3223331187","1,0709637804","4,0359283833","5,44E-05","0,0003187559"
contig_41308,"17,0535385244","7,806539711","1,2768413342","6,1139465819","9,72E-10","1,14E-08"
contig_41311,"8,54611697","6,8025714467","1,3657282148","4,9809115554","6,33E-07","5,12E-06"
contig_41313,"4,8310241779","6,0120494651","1,5526585032","3,8721003058","0,0001079015","0,000597198"
contig_41315,"6,3124034367","6,3541999175","1,459920983","4,3524272829","1,35E-05","8,83E-05"
contig_41320,"9,8538523123","7,0038224779","1,3465790309","5,201196749","1,98E-07","1,72E-06"
contig_41323,"23,9898043413","1,9682273908","0,4992099612","3,9426845292","8,06E-05","0,0004572058"
contig_41325,"5,1294363366","6,0603688718","1,4648005237","4,1373339056","3,51E-05","0,0002133504"
contig_41326,"7,8657728018","6,6937924777","1,3688965713","4,8899183606","1,01E-06","7,92E-06"
contig_41327,"28,6241554349","3,9251418753","0,5690439219","6,8977836754","5,28E-12","8,12E-11"
contig_41331,"8,5746321268","6,8079653362","1,3970255362","4,8731860369","1,10E-06","8,57E-06"
contig_41332,"2,7870889816","5,1997194982","1,6502208274","3,1509234472","0,0016275514","0,006938819"
contig_41333,"3,5820211331","5,5714863188","1,5997536387","3,4827152032","0,0004963561","0,0023842604"
contig_41334,"35,9184611731","8,8858505147","1,2363909072","7,1869264509","6,63E-13","1,13E-11"
contig_41347,"7,9123498704","3,7488785619","0,9674846018","3,8748715535","0,000106681","0,000591115"
contig_41348,"25,8669995205","8,4058715741","1,2774662632","6,5801123805","4,70E-11","6,50E-10"
contig_41349,"92,4181100455","8,390033079","1,0636021963","7,8883186855","3,06E-15","6,69E-14"
contig_41355,"27,5288977638","6,6358395269","1,0962692194","6,0531112334","1,42E-09","1,64E-08"
contig_41366,"106,5423360589","9,4842089118","1,2185516816","7,7831815057","7,07E-15","1,48E-13"
contig_41377,"192,609090313","10,3436140007","1,2080325456","8,5623636864","1,11E-17","3,09E-16"
contig_41379,"5,8251849495","3,7435853889","1,1788058323","3,1757438642","0,0014945285","0,0064231015"
contig_41387,"38,0261984883","7,9918177204","1,2339339959","6,4766979001","9,38E-11","1,25E-09"
contig_41389,"14,8950153446","7,5964337892","1,3127594578","5,7866151671","7,18E-09","7,54E-08"
contig_41394,"7,9923922106","3,3802834469","0,9273467245","3,6451128338","0,0002672745","0,0013642253"
contig_41395,"94,3072921984","9,3117229373","1,2144317386","7,6675556486","1,75E-14","3,53E-13"
contig_41397,"9,0852348399","6,8858538885","1,3577743173","5,0714274095","3,95E-07","3,30E-06"
contig_41398,"122,3225695397","3,6035692734","0,3983193705","9,0469345465","1,47E-19","5,01E-18"
contig_41399,"12,615328829","7,3896919207","1,3533511938","5,4602914267","4,75E-08","4,49E-07"
contig_41401,"6,2161928446","3,3564950935","1,0568115041","3,1760584366","0,0014929087","0,0064165183"
contig_41405,"10,5379026856","3,1020987026","0,763462241","4,0631985919","4,84E-05","0,0002864102"
contig_41407,"3,1912583505","5,408829258","1,6593454879","3,259616094","0,0011156311","0,0049356668"
contig_41409,"70,400787775","9,8460943676","1,2496012057","7,8793892986","3,29E-15","7,15E-14"
contig_41411,"1971,7300350353","14,6600316893","1,2083370258","12,1324029445","7,11E-34","7,49E-32"
contig_41414,"8,9035495803","3,0638279099","0,8274624091","3,7026792714","0,0002133345","0,0011101792"
contig_41420,"14,2318314469","7,5593049689","1,3090585821","5,774611673","7,71E-09","8,07E-08"
contig_41445,"735,5487135332","10,0540850041","0,680273485","14,779475057","1,99E-49","4,25E-47"
contig_41446,"8,950286339","6,8756055232","1,3722749199","5,0103703153","5,43E-07","4,45E-06"
contig_41449,"27,1015979048","1,9177476471","0,4847644767","3,9560399729","7,62E-05","0,0004347446"
contig_41452,"47,8262540825","9,291245135","1,2259787892","7,5786344895","3,49E-14","6,77E-13"
contig_41465,"58,32177396","8,6221001677","1,2247187888","7,0400652349","1,92E-12","3,09E-11"
contig_41468,"13,7487678015","5,0102485609","1,0157598175","4,9325130553","8,12E-07","6,47E-06"
contig_41471,"12,0076658726","5,4231472939","1,1816043857","4,5896472283","4,44E-06","3,15E-05"
contig_41475,"35,8194802539","8,8787073839","1,2636812544","7,0260655945","2,12E-12","3,40E-11"
contig_41477,"54,2444147296","9,47528829","1,2251087338","7,7342427076","1,04E-14","2,14E-13"
contig_41480,"32,4911643124","1,8995279544","0,4231217887","4,4893172731","7,15E-06","4,92E-05"
contig_41486,"22,0212131871","8,1726600452","1,2839563848","6,3652162501","1,95E-10","2,49E-09"
contig_41487,"32,7647018071","6,3141948912","0,9394816479","6,7209347889","1,81E-11","2,62E-10"
contig_41492,"16,1458952315","7,7270734838","1,2844625409","6,015802904","1,79E-09","2,04E-08"
contig_41493,"11,5360672391","7,2559370461","1,3381420117","5,4223968629","5,88E-08","5,49E-07"
contig_41496,"38,8948244759","6,127763318","0,8067841862","7,5952942839","3,07E-14","6,00E-13"
contig_41497,"9,7015874956","6,026966657","1,3442291473","4,4835857556","7,34E-06","5,04E-05"
contig_41501,"9,5064209746","3,0932836401","0,8632187742","3,5834295229","0,0003391123","0,0016898884"
contig_41502,"12,7180084893","7,3737123609","1,3106498352","5,625997244","1,84E-08","1,83E-07"
contig_41509,"11,4850558198","3,9801378304","0,8628994217","4,6125165114","3,98E-06","2,84E-05"
contig_41519,"31,8548059611","1,3177842624","0,3990437359","3,3023554657","0,0009587648","0,0043040326"
contig_41525,"23,2868491462","8,264444988","1,2694620409","6,5101946508","7,51E-11","1,01E-09"
contig_41526,"110,955472643","10,5111822703","1,2090302603","8,6938951118","3,50E-18","1,03E-16"
contig_41528,"24,1586877182","7,3370500246","1,2615343359","5,8159733077","6,03E-09","6,40E-08"
contig_41530,"203,1387437051","8,2009428743","0,6983340281","11,7435819315","7,62E-32","7,08E-30"
contig_41535,"56,347231001","9,5250748713","1,2337694687","7,7203036006","1,16E-14","2,37E-13"
contig_41543,"801,0334750753","-4,4685618054","0,5132108962","-8,7070672861","3,12E-18","9,23E-17"
contig_41546,"31,5783649182","2,4804298801","0,4475453225","5,5422987466","2,99E-08","2,90E-07"
contig_41548,"5,5879511309","5,1867986811","1,4472715816","3,5838461467","0,0003385716","0,0016875395"
contig_41549,"8,9297509633","6,8656192158","1,364531798","5,031483492","4,87E-07","4,01E-06"
contig_41550,"16,6493000505","-5,3584666559","1,1216815317","-4,777172936","1,78E-06","1,34E-05"
contig_41551,"91,2587182457","10,2219477804","1,2290746326","8,3167836264","9,04E-17","2,31E-15"
contig_41561,"11,2245721297","7,2121073057","1,3272883506","5,4337155166","5,52E-08","5,17E-07"
contig_41565,"90,582086735","3,821668143","0,3673447656","10,4034914907","2,39E-25","1,35E-23"
contig_41572,"13,9277855392","3,5414359207","0,756077555","4,6839585404","2,81E-06","2,06E-05"
contig_41577,"8,5795604383","6,8133983736","1,3547399268","5,0293035872","4,92E-07","4,05E-06"
contig_41578,"45,1077215877","1,6378991715","0,3540954788","4,6255862315","3,74E-06","2,68E-05"
contig_41582,"26,6851876137","7,4893603321","1,2532033733","5,9761731347","2,28E-09","2,57E-08"
contig_41584,"33,1758469106","8,7678571753","1,2386836187","7,0783669398","1,46E-12","2,38E-11"
contig_41585,"51,058961763","9,3968589155","1,2337184521","7,6166964186","2,60E-14","5,12E-13"
contig_41586,"14,1036615665","5,042050671","0,9998262369","5,0429269459","4,58E-07","3,79E-06"
contig_41587,"8,2538077505","6,7516138276","1,4237790814","4,7420375224","2,12E-06","1,58E-05"
contig_41593,"9,992275989","3,02709409","0,7813108626","3,8743786049","0,0001068971","0,0005921992"
contig_41595,"17,7054205798","3,1786989487","0,6868010489","4,6282674639","3,69E-06","2,65E-05"
contig_41597,"146,9343272377","9,9495188558","1,2103955366","8,2200558037","2,03E-16","4,99E-15"
contig_41598,"29,6495206886","7,6343037996","1,2441087258","6,1363638411","8,44E-10","1,00E-08"
contig_41599,"30,3150658389","8,6302002148","1,2598486036","6,8501883404","7,38E-12","1,11E-10"
contig_41600,"5,4565312424","5,177248325","1,4519436366","3,565736434","0,0003628359","0,0017976757"
contig_41601,"105,4458652664","5,235722453","0,4364069932","11,9973385734","3,67E-33","3,69E-31"
contig_41608,"114,38876011","10,5524827989","1,2093654828","8,7256358385","2,65E-18","7,89E-17"
contig_41611,"106,1083689876","10,4483392729","1,2222471167","8,5484671064","1,25E-17","3,46E-16"
contig_41616,"4,8104888023","5,9951471014","1,5703203751","3,8177859733","0,0001346547","0,0007300421"
contig_41618,"11,4739478391","6,2396194006","1,3218735626","4,7202845848","2,36E-06","1,74E-05"
contig_41619,"7,7196181921","6,6652597584","1,3758291352","4,8445403486","1,27E-06","9,81E-06"
contig_41629,"6,0206356567","5,3064651308","1,4169530788","3,7449829569","0,000180406","0,0009529554"
contig_41632,"11,0244314082","6,2009523902","1,3204625846","4,696045509","2,65E-06","1,95E-05"
contig_41633,"20,2177393345","5,5575205541","0,9581165193","5,8004641836","6,61E-09","6,98E-08"
contig_41636,"3,7597423692","5,6111687644","1,5586531878","3,6000110919","0,0003182036","0,0015965967"
contig_41637,"8,9533378086","6,8651724417","1,3929750854","4,9284244305","8,29E-07","6,60E-06"
contig_41643,"38,8443043433","2,0886221994","0,4047099361","5,1607880433","2,46E-07","2,11E-06"
contig_41644,"25,7509132738","8,4106146426","1,2582053866","6,6846118542","2,32E-11","3,32E-10"
contig_41647,"57,4147591258","9,5530704585","1,2555289882","7,6088011889","2,77E-14","5,43E-13"
contig_41655,"80,2971152673","10,0400455841","1,2213319166","8,2205708765","2,03E-16","4,97E-15"
contig_41673,"4,2521850424","5,8231622165","1,5328623253","3,7988814261","0,0001453506","0,0007830285"
contig_41675,"10,772701714","7,1446934576","1,3237676609","5,3972412748","6,77E-08","6,27E-07"
contig_41676,"2167,2185211284","11,6196491708","0,6911943592","16,8109722203","2,03E-63","7,79E-61"
contig_41686,"14,6204078349","6,6238621174","1,306596616","5,0695540127","3,99E-07","3,33E-06"
contig_41690,"11,9339588109","7,302124412","1,3578425209","5,3777402751","7,54E-08","6,94E-07"
contig_41699,"4,00349955","5,7142407055","1,535295407","3,7219161078","0,0001977167","0,0010356995"
contig_41716,"4,3737410401","4,8112470604","1,5002716207","3,2069173301","0,0013416555","0,0058278683"
contig_41723,"4,3840820738","5,8665492315","1,5790730826","3,7151853807","0,0002030548","0,0010613004"
contig_41734,"39,2229127409","5,1191467595","0,6285294777","8,1446406902","3,80E-16","9,13E-15"
contig_41736,"4,8999367341","5,9858084582","1,5098984408","3,9643781969","7,36E-05","0,000420978"
contig_41737,"3,7018610637","5,6098200909","1,5579343907","3,6008063782","0,0003172318","0,0015924869"
contig_41743,"14,0891264419","-1,9229094907","0,627522698","-3,0642867528","0,0021818966","0,0090141419"
contig_41750,"4,3577673946","5,8512824457","1,5121551061","3,8694988512","0,0001090593","0,000602783"
contig_41753,"38,1912487005","8,9805406335","1,2708182489","7,0667388046","1,59E-12","2,58E-11"
contig_41756,"32,8856134768","4,8493018599","0,6393999361","7,5841450494","3,35E-14","6,50E-13"
contig_41757,"5,6748320038","6,2120960528","1,5148064084","4,1009174626","4,12E-05","0,0002468145"
contig_41769,"121,3576951224","9,6770463358","1,2251721112","7,8985199281","2,82E-15","6,19E-14"
contig_41773,"68,3209371579","9,8134227665","1,2206840609","8,0392814823","9,04E-16","2,09E-14"
contig_41774,"8,8126529498","5,8758483839","1,3518233168","4,3466097314","1,38E-05","9,04E-05"
contig_41777,"3,6714690649","5,5569579073","1,6310400569","3,4070027182","0,0006568047","0,0030624591"
contig_41786,"45,8323952686","9,2323487719","1,2314171548","7,4973364922","6,51E-14","1,23E-12"
contig_41789,"51,5403210245","9,3945276743","1,2327729115","7,6206473934","2,52E-14","4,97E-13"
